名称,状态,最优步数,类型
new469,3660362893813407L,-1,31
new470,18051905528359583L,-1,31
new471,3941837878907807L,7,31
new472,3941837870524063L,-1,31
new473,3959430056248639L,35,31
new474,18051905519965087L,-1,31
new476,18025517787451807L,-1,31
new477,20839116493317535L,-1,31
new478,20839116501476767L,-1,31
new479,18025517778528671L,-1,31
new480,20276166556422559L,22,31
new481,18025517786687903L,-1,31
new482,20839116502241695L,22,31
new484,20276166541480351L,22,31
new485,20548845155673247L,-1,31
new487,20548845155652511L,-1,31
new488,3959430089803391L,-1,31
new489,3959430089803647L,-1,31
new490,20548845155685279L,-1,31
new492,2834099274294879L,43,31
new493,3959430089582207L,-1,31
new495,2834099274295135L,43,31
new496,3959430089582463L,-1,31
new497,2271130538780319L,-1,31
new499,18088723590990687L,29,31
new500,21393785229486943L,-1,31
new502,18088723598330719L,28,31
new503,2271130538780575L,-1,31
new504,18051889950714751L,-1,31
new505,21393785229486687L,-1,31
new507,18051889959103359L,-1,31
new508,20549360308016031L,-1,31
new511,20549360307753887L,-1,31
new513,3941837870524319L,-1,31
new514,21675259082860959L,-1,31
new515,20549359234306975L,-1,31
new516,21675259108069791L,-1,31
new517,2271114977912447L,-1,31
new518,3941837878912927L,-1,31
new520,20549359234044831L,-1,31
new521,3660362893813663L,-1,31
new522,2271114954067839L,22,31
new527,18016705579674239L,-1,31
new531,18017220983639935L,-1,31
new532,18016705579667327L,-1,31
new533,3395380634510975L,-1,31
new534,21674760891830687L,7,31
new535,2269996089758623L,-1,31
new536,3395380634505087L,30,31
new537,21674760866653599L,-1,31
new538,18016705588062847L,-1,31
new539,18016705588055935L,-1,31
new540,3395380626122367L,-1,31
new541,3395380626116479L,30,31
new543,3395346283407999L,-1,31
new546,3395346282925951L,-1,31
new550,18015606077476735L,25,31
new551,3395346283399807L,-1,31
new552,18015606077483647L,26,31
new553,3395346282663807L,-1,31
new554,20839151935719775L,40,31
new555,3378887967655551L,-1,31
new559,20839151934956895L,40,31
new560,3378887967434367L,-1,31
new561,21409728149138015L,29,31
new563,21393819589708127L,28,31
new564,3378887967428479L,28,31
new565,3660362894034751L,32,31
new566,3660362894034847L,-1,31
new567,1426706128802207L,-1,31
new570,21393785237875295L,-1,31
new571,1426706128809119L,-1,31
new572,2271130807216031L,-1,31
new573,3660362927589247L,-1,31
new574,2271130807473055L,-1,31
new575,20548845424108703L,-1,31
new577,2271130807960895L,34,31
new578,2271130807968927L,-1,31
new585,3669160093607519L,31,31
new589,3660362927368063L,-1,31
new590,3941837912467327L,-1,31
new591,3941837904078719L,-1,31
new592,2271114969523839L,-1,31
new594,18051905528359839L,-1,31
new595,10418530475050815L,39,31
new597,18051905519971231L,-1,31
new598,2271114969524095L,-1,31
new599,2271130523325343L,21,31
new600,2271130547168927L,-1,31
new602,3395346249853599L,-1,31
new603,18015621638351519L,-1,31
new604,3395346249110431L,7,31
new605,18015621646734239L,22,31
new606,3395346249845407L,-1,31
new607,18015621646740127L,-1,31
new608,3395346249372575L,7,31
new610,3378887934101151L,-1,31
new611,3378887933879967L,-1,31
new612,3378887933875103L,5,31
new615,18016721148930719L,-1,31
new617,3395380600956575L,-1,31
new618,18016721157313439L,-1,31
new619,18016721157319327L,-1,31
new620,3395380600951711L,6,31
new621,2269996123810975L,-1,31
new622,3395380592567967L,-1,31
new623,18017236552897439L,-1,31
new624,18016721148924831L,-1,31
new629,20320147013636511L,21,31
new630,20320147004998047L,-1,31
new631,20320147013898655L,21,31
new632,20320147005006239L,-1,31
new633,20548845155665055L,-1,31
new634,20548845155443871L,-1,31
new635,20548845155423135L,-1,31
new636,18053539226012511L,-1,31
new637,20267884216071071L,7,31
new640,1426697270456223L,-1,31
new641,18052439714916479L,-1,31
new644,3678231089679199L,36,31
new655,1743933495861887L,-1,31
new656,1743933495857023L,30,31
new657,1743933487473279L,-1,31
new660,1743933487468415L,30,31
new661,565531926686591L,31,31
new662,3387960011581279L,34,31
new665,565531926925183L,-1,31
new666,2306333684818527L,-1,31
new668,1144715773503903L,-1,31
new669,609512382557055L,31,31
new670,1144715773503647L,-1,31
new671,609512390224767L,-1,31
new672,609512390987647L,-1,31
new674,18105216272731519L,30,31
new675,18105216264316287L,-1,31
new676,18105216272475519L,-1,31
new678,19141479154970015L,-1,31
new680,90542894245759L,-1,31
new681,90542902404991L,-1,31
new682,20267370464175263L,-1,31
new683,3379163919289183L,35,31
new684,3379163919311967L,36,31
new685,19141479155732895L,-1,31
new687,20267370464175519L,-1,31
new689,90542902644607L,-1,31
new690,9097742132209535L,-1,31
new691,9097742156621695L,-1,31
new692,9097742157385599L,-1,31
new693,1426697271119743L,-1,31
new694,18088723589900127L,-1,31
new695,18088723598059359L,-1,31
new696,1426697271119775L,-1,31
new697,3415722672284223L,36,31
new698,18088723589899871L,-1,31
new699,18088723598059103L,-1,31
new701,3415722663895615L,36,31
new703,18104682623046047L,27,31
new704,3379163919321951L,35,31
new705,18104682614629791L,-1,31
new706,18104682622789023L,-1,31
new707,565779424465823L,-1,31
new709,565779416018847L,28,31
new710,2306333684810335L,-1,31
new713,1145249423190399L,-1,31
new716,2306333684810527L,41,31
new717,2306333684810591L,-1,31
new718,565779423686559L,-1,31
new719,1145249423190143L,-1,31
new721,1743949065118367L,-1,31
new722,1743949056729759L,-1,31
new723,1743949065114527L,23,31
new726,20284376882492063L,-1,31
new727,20284376874267295L,7,31
new729,2816454475475103L,-1,31
new730,20284376882492319L,-1,31
new732,20284376874267551L,7,31
new733,20283863131001247L,21,31
new734,20283863122363807L,-1,31
new735,20283863131263391L,21,31
new736,20283863122371999L,-1,31
new737,1708172247305375L,15,31
new739,3959706049619039L,33,31
new740,1708172247143327L,-1,31
new741,3959706041453407L,37,31
new742,3959706049612639L,37,31
new743,1708172247166111L,-1,31
new744,20267370195731615L,-1,31
new745,20267370195510431L,-1,31
new746,20267370195489695L,42,31
new747,3959706041486175L,37,31
new749,18069482136415103L,-1,31
new750,1144715773307295L,-1,31
new751,18069482144607103L,-1,31
new752,1144715773495711L,-1,31
new753,1144715773307039L,-1,31
new754,1144715773495455L,-1,31
new755,18069482136414847L,-1,31
new756,1743949056730015L,-1,31
new757,18069482144606847L,-1,31
new758,1743949065118623L,-1,31
new761,18052405346446975L,26,31
new765,2816453359448735L,7,31
new766,18052405354671743L,-1,31
new767,2816453367706271L,-1,31
new770,18052405354671999L,-1,31
new771,2816453367706527L,-1,31
new772,1145249423182207L,-1,31
new773,1145249422993791L,-1,31
new774,1145249423181951L,-1,31
new775,1145249422993535L,-1,31
new776,1743949325165471L,-1,31
new777,20284962650203295L,-1,31
new778,19422954132443551L,-1,31
new779,3415722672284479L,35,31
new781,19422954131680671L,-1,31
new783,19422954107202975L,-1,31
new785,18651673551480159L,52,31
new786,1743949333554079L,-1,31
new788,3415722663895871L,35,31
new790,19141479146581407L,-1,31
new791,2535032128857951L,38,31
new792,2535032129112927L,38,31
new793,19141479147244959L,19,31
new794,19141479147344287L,-1,31
new795,2816453401743775L,-1,31
new796,18052420923928223L,-1,31
new797,18052420915703455L,56,31
new798,2816453393010079L,49,31
new801,18370198566610783L,-1,31
new802,18370198574770015L,-1,31
new803,18370198575024991L,-1,31
new804,18052421192363935L,-1,31
new808,2816453402005919L,-1,31
new809,18052420923928479L,-1,31
new811,2552624290515807L,39,31
new813,18052421192618911L,-1,31
new815,2816453393018271L,49,31
new817,3380538308347711L,35,31
new819,3380538308085567L,35,31
new820,20267370464167071L,-1,31
new821,3379438796989791L,38,31
new822,20267370463945887L,-1,31
new826,3379163919303775L,36,31
new827,18069497982299039L,-1,31
new828,20267370464167327L,-1,31
new829,3379438796989535L,37,31
new830,18069497974107039L,-1,31
new831,20267370463946143L,-1,31
new832,3379438797210719L,37,31
new833,18069497713863583L,-1,31
new834,18069497705671583L,-1,31
new835,18069497982555039L,-1,31
new839,1743933495862143L,-1,31
new840,18069497713863327L,-1,31
new841,2306333684818783L,-1,31
new842,18069497705671327L,-1,31
new843,1743933487473535L,-1,31
new845,20267884215686047L,-1,31
new846,20267884216070815L,7,31
new847,20267884215423903L,-1,31
new858,2834099274566495L,37,31
new869,20267370195739807L,-1,31
new873,2306314894328479L,-1,31
new874,1145222579645855L,47,31
new875,3395337659911007L,-1,31
new876,21393792720529823L,-1,31
new877,21393792721293727L,-1,31
new880,1145222579621759L,47,31
new881,3395337659911071L,-1,31
new882,2306314894328735L,-1,31
new885,18016705579929471L,-1,31
new888,21965031969391999L,-1,31
new890,18016705588318079L,-1,31
new892,2253538353506207L,-1,31
new893,2253538361665439L,-1,31
new895,2253538621941663L,-1,31
new896,2253538630100895L,-1,31
new898,3395337692736383L,-1,31
new899,12402528291187871L,0,31
new900,3697197648995135L,36,31
new903,12402528291164031L,0,31
new904,18015606077738879L,25,31
new905,12402528291164063L,0,31
new906,18104682346194847L,-1,31
new907,18104682354354079L,-1,31
new908,19705571276007327L,-1,31
new909,2269720994485151L,-1,31
new910,3697197640606527L,36,31
new912,18104682077759391L,-1,31
new913,18104682085918623L,-1,31
new914,18104682354611103L,54,31
new915,19705571007571871L,-1,31
new916,2269720969277343L,-1,31
new917,12402528291165087L,0,31
new919,1427549041758079L,-1,31
new920,1427549016835967L,-1,31
new922,1427549041779839L,-1,31
new924,1427549016835903L,41,31
new927,11276630598937471L,24,31
new928,2306299325080191L,-1,31
new929,2269720994246559L,-1,31
new930,18104682077759135L,-1,31
new931,18104682085918367L,-1,31
new932,19705571007571615L,-1,31
new933,2552589930211199L,-1,31
new934,2552589954623359L,-1,31
new937,19705571276227903L,36,31
new938,21410010518851999L,7,31
new939,18069482144616319L,-1,31
new940,21965031935838015L,35,31
new941,19705571007792447L,36,31
new942,21410010493675935L,-1,31
new943,21410010518088095L,-1,31
new944,2269722068194207L,37,31
new945,19141487208017823L,-1,31
new946,2269722043018143L,-1,31
new949,18052405354680191L,-1,31
new950,2816453367714719L,-1,31
new953,2269722067954591L,-1,31
new955,3678231065824095L,36,31
new958,21409735640181151L,-1,31
new961,21965031935837599L,-1,31
new962,19705571276228511L,-1,31
new963,1145213956141983L,16,31
new965,19705571007793055L,-1,31
new966,1144122532204415L,39,31
new968,1427549034680191L,-1,31
new969,1727990577259103L,-1,31
new970,1427549016614783L,-1,31
new971,1727990577253215L,31,31
new972,1727990568870495L,-1,31
new973,1727990568864607L,31,31
new975,19705571007792799L,-1,31
new976,19705555438536575L,-1,31
new977,1145213989711263L,47,31
new980,2262334722598815L,-1,31
new981,19705555438536319L,-1,31
new982,2306315162764191L,-1,31
new983,21965565619078239L,30,31
new985,18017219373559711L,-1,31
new987,2306315171402655L,45,31
new989,2306315162764063L,40,31
new991,18017219365171103L,-1,31
new992,2306315171422367L,-1,31
new993,2262334714963871L,-1,31
new994,19141471638761343L,-1,31
new996,18016119862980511L,33,31
new997,12402528290467743L,0,31
new998,2269446116578207L,-1,31
new1000,12402528291230623L,0,31
new1001,1143875034713983L,33,31
new1002,1146074056920959L,-1,31
new1003,1143875034736767L,34,31
new1005,2269445847904159L,-1,31
new1007,2269446116339615L,-1,31
new1008,2269445848159135L,-1,31
new1009,2269446108147615L,25,31
new1010,18015845504930719L,-1,31
new1011,18104666508502911L,-1,31
new1012,18104666516662143L,-1,31
new1013,19705555438315391L,-1,31
new1014,18015845504668575L,-1,31
new1017,3395337659181983L,-1,31
new1018,18104666508502655L,-1,31
new1019,18104666516661887L,-1,31
new1020,19705555438315135L,-1,31
new1021,2552605499467679L,-1,31
new1022,2552605523879839L,-1,31
new1023,2269446921612191L,-1,31
new1024,2269446913452959L,-1,31
new1025,2269447190047647L,-1,31
new1027,2269447181888415L,-1,31
new1028,3395337693465471L,-1,31
new1029,3395337693465439L,-1,31
new1031,2306299325071999L,-1,31
new1032,1146074056888191L,-1,31
new1033,21965031969187199L,-1,31
new1034,1145215063437183L,18,31
new1035,1146074056909951L,-1,31
new1036,2253522784249727L,-1,31
new1037,2253522792408959L,-1,31
new1039,2306299325072159L,41,31
new1041,1144122531508127L,-1,31
new1042,2306299325072255L,-1,31
new1044,2306314894336671L,-1,31
new1045,1708181105775007L,-1,31
new1047,21965031935632799L,-1,31
new1048,18052403736211103L,-1,31
new1049,18052403744592799L,-1,31
new1050,18052403744599711L,-1,31
new1051,18052403736204191L,-1,31
new1052,18015586441073055L,24,31
new1053,18069497713873823L,-1,31
new1056,2816453401767071L,-1,31
new1057,18052420923937695L,-1,31
new1058,18015586440327839L,24,31
new1062,20284962649706911L,22,31
new1063,1708181113901471L,-1,31
new1064,20284962649449887L,-1,31
new1065,1708181113908383L,-1,31
new1068,20284962657838495L,-1,31
new1072,18015854104777119L,35,31
new1075,18015579241812383L,36,31
new1076,18051889969844095L,27,31
new1077,18053539226004319L,-1,31
new1078,21393792712839583L,4,31
new1082,21393792712141215L,-1,31
new1083,21393792712905119L,-1,31
new1084,21393792712837535L,-1,31
new1085,18053539226004063L,-1,31
new1086,2306314894336927L,-1,31
new1087,18051889950969727L,-1,31
new1088,18053539217812063L,28,31
new1089,21965565619078495L,29,31
new1090,18051889959358335L,-1,31
new1091,18069498250989983L,-1,31
new1092,18069498242541983L,-1,31
new1093,18069498250733983L,-1,31
new1094,1145215063436927L,18,31
new1096,18061235799222655L,-1,31
new1097,1145215063019391L,-1,31
new1098,18061235807414655L,-1,31
new1099,18061235808177535L,-1,31
new1101,1145215062757247L,-1,31
new1102,18052439714893183L,-1,31
new1103,18052439706192255L,-1,31
new1104,1145213989547423L,-1,31
new1105,1145213989703071L,47,31
new1107,2535013338633119L,21,31
new1108,1145213989547167L,-1,31
new1110,2535013338376095L,-1,31
new1111,19141487199629215L,-1,31
new1112,18052439715155327L,-1,31
new1115,18052439706200447L,-1,31
new1116,18070031900420479L,-1,31
new1117,18070031900675455L,-1,31
new1118,2834080484086687L,19,31
new1119,18070031892228479L,29,31
new1120,2535013313439647L,-1,31
new1121,19141487199628959L,-1,31
new1123,3395337692729215L,-1,31
new1124,3395337692736127L,-1,31
new1126,21409735631792543L,-1,31
new1127,3395337693465215L,-1,31
new1128,21409735632521631L,-1,31
new1130,19141471638761087L,-1,31
new1131,18052421461053855L,-1,31
new1133,1708172247166879L,-1,31
new1135,18052421452574111L,27,31
new1137,18052421460798879L,-1,31
new1138,2535013606811551L,-1,31
new1139,2306315162772383L,-1,31
new1140,18052403744599967L,-1,31
new1142,2535013607052191L,41,31
new1143,18052403736211359L,-1,31
new1144,2535013581875103L,-1,31
new1145,19141471630372735L,-1,31
new1146,2534997769375615L,22,31
new1147,2534997769119615L,-1,31
new1149,2816454475452831L,-1,31
new1150,2816454466750879L,-1,31
new1151,1146074056658815L,-1,31
new1152,19141471630372479L,-1,31
new1153,2534997744183167L,-1,31
new1155,1146074056680575L,-1,31
new1156,1146074056901759L,-1,31
new1157,2816454475714975L,-1,31
new1158,2816454466759071L,-1,31
new1159,21965031969391743L,-1,31
new1160,20283863131022495L,-1,31
new1165,21965031969186943L,-1,31
new1166,1727990577259359L,-1,31
new1167,2552589930210943L,-1,31
new1168,2552589954623103L,-1,31
new1169,1727990568870751L,-1,31
new1170,19157927247335071L,15,31
new1172,2552589930778495L,22,31
new1173,2306299325080447L,-1,31
new1174,1145230632693407L,46,31
new1175,1145230632014751L,-1,31
new1177,1145230632276895L,-1,31
new1180,1144122531507871L,-1,31
new1181,1144122532204191L,39,31
new1182,20284376882500511L,-1,31
new1184,1144122531500959L,-1,31
new1185,19705571276006559L,-1,31
new1186,19705571276227743L,-1,31
new1187,3395337659181727L,-1,31
new1188,21965031935632543L,-1,31
new1189,3395337659910815L,-1,31
new1190,19141487208017567L,-1,31
new1192,3395337659175839L,7,31
new1193,18017219365170847L,-1,31
new1194,18017219373552543L,-1,31
new1195,18017219373559455L,-1,31
new1196,18017219365163935L,-1,31
new1198,21965031935837343L,-1,31
new1199,1145213956141727L,16,31
new1200,1145213955494815L,-1,31
new1201,18016119862973343L,33,31
new1202,18016119862980255L,33,31
new1206,1145213955756959L,-1,31
new1208,2834064914829183L,20,31
new1211,18060702158492063L,-1,31
new1212,18060702149536159L,-1,31
new1213,18060702157728159L,-1,31
new1215,1426697270455455L,-1,31
new1216,1426697271119007L,15,31
new1217,1426697270432671L,-1,31
new1219,2552605500035999L,21,31
new1220,2552605499467423L,-1,31
new1221,2552605523879583L,-1,31
new1224,1708171978731423L,-1,31
new1226,19158014218242399L,36,31
new1227,19158014486677855L,36,31
new1228,18052439725641087L,30,31
new1230,18052439706528127L,-1,31
new1231,3395878850751359L,-1,31
new1232,18052439714916735L,-1,31
new1234,3395878842362751L,-1,31
new1235,18025517510092959L,-1,31
new1236,3395345202113407L,27,31
new1237,18025517518252191L,-1,31
new1240,19158014486678431L,-1,31
new1241,3395345193724799L,27,31
new1242,19158014218242975L,-1,31
new1248,1426724408093055L,-1,31
new1249,3379386183674751L,-1,31
new1251,1426724408092799L,-1,31
new1252,19158014218242719L,-1,31
new1253,20283862853928095L,-1,31
new1254,20839116225418143L,-1,31
new1255,20839116226466719L,-1,31
new1256,3660861143607935L,-1,31
new1257,565788013604767L,-1,31
new1258,3660861143601023L,-1,31
new1259,3379386150308703L,29,31
new1260,3660861143796351L,27,31
new1261,3942336128707199L,-1,31
new1262,20283862853936287L,-1,31
new1263,3942336128700287L,-1,31
new1264,3379386150308767L,-1,31
new1266,3942336120318591L,-1,31
new1267,3942336120311679L,-1,31
new1268,1144974545087359L,-1,31
new1269,20284962381014175L,-1,31
new1270,3950634005745535L,30,31
new1272,3950633998405503L,30,31
new1276,20284962389402783L,-1,31
new1278,20284103397025951L,-1,31
new1280,20284103372613791L,-1,31
new1283,20267885599467679L,-1,31
