名称,状态,最优步数,类型
new221,651738028847760L,75,16
new222,10415436742906768L,-1,16
new223,2920596879061648L,-1,16
new225,21693126414739600L,5,16
new227,21693126381179280L,5,16
new229,11962978693901168L,-1,16
new230,581722846335888L,-1,16
new233,581722846358672L,-1,16
new235,581721772617104L,-1,16
new236,581721772594064L,-1,16
new240,581721772616848L,-1,16
new242,581721772602256L,-1,16
new243,20548507668992912L,-1,16
new245,4011594255029136L,7,16
new247,12948142901498768L,0,16
new249,12948142901521552L,0,16
new251,581722846368656L,-1,16
new254,21506500892043408L,-1,16
new257,581721772626832L,-1,16
new258,2920604128916368L,-1,16
new261,581721772635024L,-1,16
new262,21506500892305552L,-1,16
new264,22035040187754640L,-1,16
new265,22035040172550288L,-1,16
new268,21506500891840912L,11,16
new270,1145454205883280L,18,16
new271,10159525418626704L,-1,16
new275,10159525418619792L,-1,16
new278,1145454205890192L,18,16
new279,12948177267266448L,0,16
new283,21446835810361488L,-1,16
new284,12948177267289232L,0,16
new285,2955779944312208L,59,16
new286,21402855361528976L,5,16
new287,21402855361530000L,5,16
new288,2955779944311952L,58,16
new289,2955788501750160L,11,16
new290,21446835776807056L,-1,16
new291,11962978694630224L,-1,16
new292,11962978694630256L,-1,16
new294,21499079188308112L,-1,16
new295,10159525411541904L,-1,16
new296,21499079188299920L,-1,16
new300,3748015928026192L,23,16
new301,22052116969817232L,7,16
new303,686956757529488L,-1,16
new306,2552846789387664L,-1,16
new315,9078412088291984L,76,16
new329,20706047098643248L,40,16
new330,20706047098643344L,-1,16
new332,10441000395337360L,-1,16
new333,10441000395330448L,-1,16
new339,2885694684771216L,-1,16
new341,20706048197584784L,-1,16
new342,20697757812287376L,-1,16
new343,20706047098644368L,-1,16
new347,10441000388252560L,-1,16
new354,21753599571526800L,10,16
new356,21684330323036304L,6,16
new358,2270271236092560L,-1,16
new359,20336859251782544L,7,16
new360,9737328790990224L,61,16
new362,20574105703437200L,-1,16
new364,581989134331280L,-1,16
new368,581989134316432L,-1,16
new369,2270272310284688L,-1,16
new371,3448369735127952L,5,16
new377,21542218427533104L,-1,16
new378,21542218427533136L,-1,16
new381,21454257513834640L,7,16
new385,1708404151014288L,32,16
new390,581989134349200L,-1,16
new391,3448369735095184L,4,16
new392,686956751237776L,68,16
new393,3448369735102096L,4,16
new395,686956751238032L,67,16
new396,21542218426804048L,-1,16
new403,159509306469264L,52,16
new406,722141123809680L,58,16
new413,722141124071824L,58,16
new417,2392829990884240L,30,16
new418,2534118325579152L,-1,16
new420,2534118325564304L,-1,16
new426,2392829990891152L,31,16
new427,21454257480024208L,-1,16
new432,21454257513578640L,-1,16
new435,2920604118430352L,-1,16
new437,159509306470288L,52,16
new439,21524084219734160L,-1,16
new441,20407488075851664L,-1,16
new442,2920604118430608L,-1,16
new444,21507273717737616L,-1,16
new448,2392829990917008L,30,16
new451,2534118325597072L,-1,16
new459,11681503717190512L,-1,16
new462,11681503717190544L,-1,16
new466,12667208822756240L,0,16
new469,12667208822779024L,0,16
new470,3660009617314704L,6,16
new471,3660009617321616L,6,16
new472,3466539877795472L,13,16
new473,21700289044517264L,7,16
new475,11681503717191568L,-1,16
new478,3466540951537232L,11,16
new479,3466539877818416L,17,16
new480,12667208822789008L,0,16
new484,3660009617347472L,7,16
new486,10415401316511376L,-1,16
new487,10415401316504464L,-1,16
new488,10415402390253200L,-1,16
new489,20688970284033168L,28,16
new490,10415402390246288L,-1,16
new491,20688970284012432L,-1,16
new492,2674304966519664L,31,16
new493,2674304966519696L,31,16
new494,21454257480274320L,8,16
new495,2674304967578512L,56,16
new498,2674304967601296L,57,16
new499,11681503717919568L,-1,16
new500,20688971407615888L,-1,16
new501,11681503717919600L,-1,16
new503,10415401309426576L,-1,16
new504,11681503717919632L,-1,16
new505,20688963052562320L,-1,16
new507,2920604128916112L,-1,16
new509,10415402383168400L,-1,16
new511,20688970284045200L,-1,16
new513,21700548118227088L,6,16
new515,2674304967611280L,56,16
new516,21700548084666768L,6,16
new519,686956757529232L,-1,16
new520,378329292223376L,61,16
new521,19141513473435536L,-1,16
new522,19141711041934224L,-1,16
new523,19141711041949072L,-1,16
new525,19141513473435504L,-1,16
new529,10837639532382352L,-1,16
new531,2569338406187664L,-1,16
new532,2569339471946128L,18,16
new533,2569339480576400L,-1,16
new535,2569338398192272L,-1,16
new537,2569339471939984L,-1,16
new538,12948142935053200L,0,16
new540,2885411232650128L,-1,16
new541,2305455607779984L,18,16
new542,2569338406834576L,-1,16
new544,12948142958913680L,0,16
new547,2885411232658320L,-1,16
new549,378329291174800L,61,16
new551,10696130578697872L,32,16
new554,2534155116646800L,10,16
new559,2534154042904976L,10,16
new561,2534155109339536L,12,16
new562,20829425697444752L,-1,16
new566,9395055046242960L,73,16
new569,18648030044345232L,-1,16
new570,10415411492098704L,-1,16
new573,18648028970603408L,-1,16
new577,1145488565626512L,21,16
new578,9666944729461392L,79,16
new579,18648028989772688L,67,16
new582,12948177300820880L,0,16
new583,2569339472202128L,-1,16
new586,12948177301571728L,0,16
new588,2885411232607632L,-1,16
new589,2885411232584592L,-1,16
new590,2885411232607376L,-1,16
new592,2885411232592784L,-1,16
new595,19141513472962448L,-1,16
new596,19141711042032528L,-1,16
new597,405447951659920L,67,16
new600,4011578752788112L,7,16
new601,2533886681256336L,-1,16
new603,12948177352222864L,0,16
new604,18683213342659472L,51,16
new605,2533886675530384L,-1,16
new607,18683213360812944L,60,16
new610,12948142992484496L,0,16
new614,2534154042487440L,-1,16
new615,2533886680773264L,-1,16
new616,11576521555446160L,6,16
new617,12666710964390032L,0,16
new619,2569338398454416L,-1,16
new622,2569338414576272L,-1,16
new623,414003512103824L,64,16
new625,18085389866447504L,81,16
new626,9078190627992208L,88,16
new628,10415411492113552L,-1,16
new629,11541337191516560L,-1,16
new632,10415411491869328L,-1,16
new634,2815355200006544L,-1,16
new635,10239498235504784L,-1,16
new637,2885689599649168L,-1,16
new638,3395346509916816L,12,16
new640,9359871739514256L,70,16
new642,18366520181797520L,63,16
new643,18366520189620624L,62,16
new645,18016961331352464L,28,16
new646,18016961339741072L,28,16
new650,2305456681535632L,-1,16
new651,2305456672629328L,7,16
new653,3660603705584272L,5,16
new654,3738891270810256L,5,16
new655,12737045349304464L,0,16
new660,9395056111348112L,62,16
new663,12666710964865168L,0,16
new664,12737045340915856L,0,16
new668,12666710957050000L,0,16
new673,12737045341145232L,0,16
new674,9078190628482448L,42,16
new675,9641354232181392L,76,16
new679,20336845553193872L,-1,16
new680,2815052413547152L,6,16
new681,2533880238499216L,-1,16
new682,2533880238500240L,-1,16
new684,2815052414030224L,7,16
new686,19210782705985424L,-1,16
new691,730156068573584L,56,16
new692,730156068606352L,56,16
new693,19210782705985392L,-1,16
new695,19281347936284560L,63,16
new696,20336845553165968L,-1,16
new698,20336845553161104L,-1,16
new702,10239505468634000L,79,16
new703,2533880223295888L,-1,16
new705,9139195254485648L,71,16
new706,2815043832484240L,13,16
new707,10239505483239824L,49,16
new710,18649129555973008L,-1,16
new712,18649129547584400L,-1,16
new720,19281347936281488L,-1,16
new724,721359983939984L,65,16
new726,19281347936281456L,-1,16
new727,18726962375249296L,60,16
new728,3448363594607248L,4,16
new730,10415427329299344L,-1,16
new731,1708438510687120L,22,16
new739,10415427329298832L,-1,16
new742,12948151574022288L,0,16
new749,12948185933760656L,0,16
new753,10414655600938640L,32,16
new754,10415427329078160L,-1,16
new755,10414655600905872L,32,16
new759,2306556192907408L,12,16
new760,2306556184249104L,21,16
new762,3448638464125584L,12,16
new763,10414655601987216L,32,16
new765,10239505474851216L,49,16
new768,2815630076594576L,13,16
new770,10239505474851728L,-1,16
new773,10239505475307664L,-1,16
new778,18026040120464272L,29,16
new782,12666702375192720L,0,16
new783,12666702374463632L,0,16
new784,2815043832001168L,14,16
new785,3659504193955472L,7,16
new789,9139196327979408L,66,16
new790,9420654124820880L,62,16
new791,18410261183031696L,71,16
new792,12666702375512208L,0,16
new793,2815361652241040L,-1,16
new794,18094209841386384L,68,16
new797,2815361641198224L,12,16
new798,3659504186878608L,6,16
new799,11962978694949744L,-1,16
new801,378322045178256L,52,16
new802,89175987351440L,71,16
new803,9737337364368784L,57,16
new811,2306556193149328L,15,16
new813,12948151558555792L,0,16
new815,12948151574014096L,0,16
new817,19219578798272400L,-1,16
new818,2306556192887184L,15,16
new820,12948142992468112L,0,16
new823,12948142968629392L,0,16
new824,2955781285384592L,16,16
new825,19852827149749648L,-1,16
new827,20829434019206032L,-1,16
new828,19852827149594000L,62,16
new830,414003558683024L,-1,16
new831,10696146147726224L,29,16
new834,20829425664152464L,-1,16
new839,20829425663890320L,-1,16
new843,19150309565722512L,33,16
new844,19817642777392016L,34,16
new846,2955779943229840L,57,16
new848,9113597207008144L,81,16
new849,19817642777391760L,35,16
new858,10415427060650896L,-1,16
new859,19852827149495696L,-1,16
new860,89175987349392L,72,16
new862,19844263245091216L,-1,16
new863,19852827149487504L,-1,16
new864,1144707418449552L,21,16
new865,89175987349328L,73,16
new869,19150309566449520L,-1,16
new870,19150309566449552L,-1,16
new871,12948177335126160L,0,16
new872,12948177334397072L,0,16
new875,12948185924323472L,0,16
new878,370263621996944L,64,16
new879,12948185924798608L,0,16
new881,19712089661238672L,-1,16
new882,19712089661223824L,-1,16
new883,19712089661223568L,-1,16
new884,405447985926544L,75,16
new889,12948177318646672L,0,16
new893,12948142958908304L,0,16
new895,19219578798999408L,-1,16
new896,19219578798999440L,-1,16
new897,19712089661485712L,-1,16
new898,19712089661002640L,-1,16
new899,12948460802222224L,0,16
new900,12948460802443408L,0,16
new903,19571387354107024L,-1,16
new904,19571387354842256L,-1,16
new908,9078214518747792L,88,16
new909,10415427061126032L,-1,16
new911,12948460803270800L,0,16
new912,414003568456336L,65,16
new913,18085413756752784L,70,16
new914,10415427061125776L,-1,16
new918,10239505483240336L,-1,16
new919,19817642777269136L,-1,16
new920,2815362447750032L,-1,16
new921,3395346476356496L,12,16
new925,18366520148243088L,64,16
new930,18366520148243344L,63,16
new932,3660603672023952L,5,16
new933,3738891237249936L,4,16
new936,2412109300523312L,37,16
new937,2412109300515120L,37,16
new944,19571387362495632L,-1,16
new947,9395080002089616L,73,16
new955,650991266574992L,79,16
new957,18718166290615696L,62,16
new963,11312638772458128L,6,16
new964,650991273349520L,67,16
new965,18718457576639888L,62,16
new966,2305455607132816L,43,16
new967,2533887486256528L,-1,16
new968,2305455598875280L,11,16
new969,20873173965099920L,43,16
new971,2533887486243728L,-1,16
new972,2305456681521552L,16,16
new976,2305455607779728L,17,16
new977,2305456672622992L,11,16
new980,2305456681324944L,33,16
new983,12737320226949264L,0,16
new987,20837989594059664L,-1,16
new991,12666985826560144L,0,16
new994,19844263239848336L,56,16
new995,19844263244829072L,-1,16
new997,12737320210172048L,0,16
new1002,19150275205984144L,34,16
new1001,10239498221588880L,67,16
new1005,2533887471039376L,-1,16
new1008,9420678015374224L,80,16
new1009,19809078863868560L,58,16
new1010,12666985842509968L,0,16
new1013,9139195220480912L,82,16
new1016,12737320210663568L,0,16
new1018,659787357500048L,70,16
new1021,9712632727383440L,49,16
new1022,19844263236440464L,-1,16
new1023,20407213190047376L,-1,16
new1024,19852827149757840L,-1,16
new1026,9711722942778768L,56,16
new1030,19844263236702608L,-1,16
new1032,18015869646491024L,25,16
new1033,3448363561046928L,4,16
new1035,19150275206711152L,-1,16
new1036,19150275206711184L,-1,16
new1038,12666985842288784L,0,16
new1039,659787356451472L,70,16
new1042,1707657363516048L,36,16
new1043,10415420082039952L,-1,16
new1044,19712089661485968L,-1,16
new1045,20407213190075280L,39,16
new1048,19703525750747792L,39,16
new1050,18015869646516880L,24,16
new1052,2692483700761744L,-1,16
new1053,19703525750748048L,39,16
new1054,2692483691864368L,40,16
new1056,3448363568124816L,4,16
new1057,10415420081541520L,-1,16
new1061,2955781285187984L,16,16
new1062,2955781286236560L,16,16
new1064,11681503718239088L,-1,16
new1065,10414671170162320L,32,16
new1066,10415420082033040L,-1,16
new1068,10414671169966992L,29,16
new1069,11681503718239120L,-1,16
new1070,19703525759136400L,39,16
new1074,3448638430565264L,13,16
new1076,10414671171015568L,29,16
new1077,11681503718240144L,-1,16
new1080,2834321773990288L,34,16
new1081,2834321765574032L,-1,16
new1082,10239498227116176L,-1,16
new1084,19809078872257168L,58,16
new1089,10239498227550352L,-1,16
new1090,19809078851556240L,71,16
new1097,12666702340887440L,0,16
new1099,12666702341638288L,0,16
new1100,3659504160396176L,6,16
new1104,3659504160401040L,6,16
new1106,2411008715138704L,-1,16
new1107,2411009788895536L,38,16
new1108,2411009788880464L,-1,16
new1110,2411008715153712L,39,16
new1111,650991272866448L,68,16
new1112,12666702341936016L,0,16
new1114,9139203575722896L,66,16
new1115,9420678015562640L,73,16
new1116,3659504153318288L,6,16
new1118,18094185951081104L,64,16
new1120,9420678015562384L,74,16
new1121,20979234155586896L,36,16
new1122,97369705296784L,67,16
new1123,97369710760336L,-1,16
new1124,88805824893584L,-1,16
new1125,1285074449141392L,-1,16
new1128,21410003269225296L,7,16
new1129,1434375833104272L,-1,16
new1130,21471874395955344L,-1,16
new1131,1434375833103760L,-1,16
new1132,21410003245894480L,7,16
new1133,1434375833105296L,-1,16
new1134,1285075522644080L,-1,16
new1137,1293638344748944L,-1,16
new1139,1848024368262544L,-1,16
new1144,1566549391545232L,-1,16
new1145,1293638344917104L,-1,16
new1148,21753291391929168L,8,16
new1149,1566549391551632L,-1,16
new1152,18375076542754672L,47,16
new1154,88806890744976L,55,16
new1155,2824157458707344L,-1,16
new1156,3395628593697680L,12,16
new1160,21410003245894224L,6,16
new1163,21964431984200016L,10,16
new1164,21542184075454032L,-1,16
new1165,21964431983455056L,10,16
new1166,21542184075447120L,-1,16
new1170,1566549391552400L,-1,16
new1171,88814138003856L,-1,16
new1172,21542184052116304L,-1,16
new1177,1848024368255376L,-1,16
new1179,1848024368262288L,-1,16
new1181,22043321966847056L,5,16
new1183,1434375833097104L,-1,16
new1184,1434375833096592L,-1,16
new1185,1434375833103504L,-1,16
new1187,1285074414841488L,-1,16
new1188,1285082769895312L,-1,16
new1189,97362463501456L,43,16
new1190,1285074414841744L,-1,16
new1191,1285082770378096L,-1,16
new1192,3457441786286992L,-1,16
new1193,3457441786293904L,-1,16
new1198,1293631097432176L,-1,16
new1200,1285082770065520L,-1,16
new1203,3457441763021712L,15,16
new1207,20283828484746128L,-1,16
new1208,20283828484760912L,5,16
new1212,20283828469541776L,-1,16
new1216,97362473488784L,-1,16
new1217,21409735624149840L,7,16
new1219,97362463003024L,-1,16
new1221,1285074414850960L,-1,16
new1222,20970438062826832L,37,16
new1225,1434368586091888L,-1,16
new1226,21472106324191376L,-1,16
new1227,1434368585346448L,-1,16
new1229,1285082770378640L,-1,16
new1232,1434368586091920L,-1,16
new1233,18445460855713680L,63,16
new1234,1293631097736560L,-1,16
new1238,1777656731536784L,-1,16
new1239,1777656731536752L,-1,16
new1240,1293631097170032L,-1,16
new1241,1566549425851536L,-1,16
new1242,1293631097159792L,-1,16
new1244,1777656731381136L,-1,16
new1245,21684056542448464L,7,16
new1247,2894490769404816L,-1,16
new1249,1566549425106064L,-1,16
new1252,88814138004368L,57,16
new1253,21684056519117648L,6,16
new1256,21462759159458192L,7,16
new1259,88806898635152L,-1,16
new1263,1566549425851760L,-1,16
new1264,88805824893328L,-1,16
new1265,88806890246544L,-1,16
new1267,1777656731373968L,-1,16
new1268,1777656731380880L,-1,16
new1269,1777656731536528L,-1,16
new1270,22034766391970128L,12,16
new1271,22034766368639312L,12,16
new1272,20987515926537552L,37,16
new1273,1566549425285232L,-1,16
new1280,21533387967482704L,39,16
new1284,21964431984200528L,5,16
new1285,20283828469060496L,12,16
new1286,1434368586091664L,-1,16
new1287,20283828484745872L,-1,16
new1288,20283828469541520L,-1,16
new1291,1434368585339280L,-1,16
new1292,1434368585346192L,-1,16
new1293,97369710760848L,51,16
new1294,1285074448395920L,-1,16
new1297,1285075522882928L,-1,16
new1298,370281875345808L,-1,16
new1299,11681503694909328L,-1,16
new1300,1285074449141104L,-1,16
new1301,1285075522620784L,-1,16
new1302,18436888616342416L,57,16
new1305,1285075522316400L,-1,16
new1306,1285074448574576L,-1,16
new1307,1285075522308208L,-1,16
new1316,18094185414225808L,-1,16
new1317,3431355506231952L,-1,16
new1318,721368070318224L,56,16
new1319,721368070319248L,56,16
new1322,132554076337040L,60,16
new1323,18024916181675920L,-1,16
new1324,132554082816400L,51,16
new1326,18718363591479696L,61,16
new1331,1848032455380112L,-1,16
new1337,2824151284640144L,-1,16
new1339,2894485692409232L,-1,16
new1340,3395621379435152L,12,16
new1341,18367457280225168L,-1,16
new1342,20970445294284176L,-1,16
new1343,20970445294316944L,-1,16
new1344,1856622389904528L,-1,16
new1347,20970445277073808L,-1,16
new1348,20970445278122384L,-1,16
new1349,20970445260729744L,-1,16
new1350,20970445260762512L,-1,16
new1352,1856588030168208L,-1,16
new1353,123991254198416L,61,16
new1355,1434409924858512L,-1,16
new1356,1434668965073808L,-1,16
new1359,18155448029769616L,-1,16
new1360,1434409924858768L,-1,16
new1361,1434668965087376L,-1,16
new1364,18024382531989392L,-1,16
new1365,18726935832374672L,61,16
new1367,123998501933456L,59,16
new1368,18084882791886736L,-1,16
new1369,1434668965106576L,-1,16
new1371,1434375565185936L,-1,16
new1373,1434375565185680L,-1,16
new1375,1434409924449168L,-1,16
new1376,1434375564710800L,-1,16
new1378,12395406462552208L,0,16
new1380,3457434548759184L,15,16
new1381,2824425104880272L,15,16
new1382,2824425087480464L,-1,16
new1383,18436888615267472L,71,16
new1385,2824426161228176L,-1,16
new1386,18436888614769552L,72,16
new1387,1786006147973264L,-1,16
new1388,2824426179072400L,12,16
new1389,1786006147974288L,-1,16
new1390,1777648141603472L,-1,16
new1391,1777648141618320L,-1,16
new1392,132546835081360L,-1,16
new1395,18366357768597392L,-1,16
new1396,20987522075864464L,-1,16
new1397,20987522075897232L,-1,16
new1400,20987522084253072L,-1,16
new1402,20987522084285840L,-1,16
new1403,18366323408859024L,-1,16
new1404,19712391920053648L,-1,16
new1405,19712391920038800L,-1,16
new1406,12402828173723792L,0,16
new1407,730671463633296L,65,16
new1408,2824157745263248L,-1,16
new1409,2824157725831824L,-1,16
new1410,650992063189904L,75,16
new1411,89175987416976L,71,16
new1414,18093678876520336L,-1,16
new1415,581722847417232L,-1,16
new1417,581721773675408L,-1,16
new1418,581721773683600L,-1,16
new1419,18024409643970448L,-1,16
new1420,3678746695731536L,6,16
new1421,132546829291920L,58,16
new1424,650992078361488L,-1,16
new1425,650992078384272L,-1,16
new1432,18647994880856464L,65,16
new1434,650992077312912L,-1,16
new1436,650992077335696L,-1,16
new1437,650992077809808L,48,16
new1444,18375153853230992L,-1,16
new1447,18438039161106320L,-1,16
new1449,18438039152717712L,-1,16
new1452,1786006148236432L,-1,16
new1453,2824158532383632L,-1,16
new1454,3395621345874832L,12,16
new1455,20706047107542928L,-1,16
new1457,20706047099154320L,-1,16
new1459,20407495306892176L,-1,16
new1460,20407495307308688L,-1,16
new1461,20407495307341456L,-1,16
new1463,1777648141963920L,-1,16
new1466,20706047107575696L,-1,16
new1467,20706047099187088L,-1,16
new1468,123998501933968L,60,16
new1471,1434394355602064L,-1,16
new1472,1434162427390096L,-1,16
new1473,18155448015115152L,60,16
new1475,18155447996215184L,-1,16
new1476,1434394355624080L,-1,16
new1477,1434162427381904L,-1,16
new1478,581989135397776L,-1,16
new1481,18024375284232080L,-1,16
new1484,19712391920054160L,25,16
new1487,18085389329592208L,-1,16
new1489,18656551518941040L,73,16
new1490,18656551518941072L,73,16
new1491,1434162427422864L,-1,16
new1493,20407495307308944L,-1,16
new1494,20407495307322736L,29,16
new1495,18656551518940560L,53,16
new1497,159509306503056L,52,16
new1498,20407495307341712L,-1,16
new1499,2392829991965584L,30,16
new1500,1434359996173456L,-1,16
new1502,1434359995929232L,-1,16
new1506,1434394355896976L,-1,16
new1507,3431355505707344L,9,16
new1509,3431355505707664L,11,16
new1510,1434359996158608L,-1,16
new1514,3457434515198864L,-1,16
new1515,18375119493492624L,-1,16
new1516,3431356579449424L,9,16
new1517,3431355505729616L,8,16
new1518,18436939649478544L,-1,16
new1521,18436922972925840L,-1,16
new1523,18436888615293840L,57,16
new1524,18436922991809424L,73,16
new1525,132554082816912L,-1,16
new1527,3457434538529680L,-1,16
new1529,20688970317574032L,-1,16
new1531,1856622389641360L,-1,16
new1532,1856622389642384L,-1,16
new1533,20688970284019600L,-1,16
new1534,20688970300828816L,21,16
new1536,20688970300363664L,-1,16
new1538,3431355505519248L,11,16
new1539,1848032455051408L,-1,16
new1540,1848032455052432L,-1,16
new1542,3431356579261008L,9,16
new1543,1856588029906064L,-1,16
new1544,1856588029902992L,-1,16
new1545,3431355506231632L,8,16
new1546,20688970317606800L,-1,16
new1547,20688970284052368L,-1,16
new1548,20688970301412240L,-1,16
new1551,10135061543006064L,-1,16
new1553,10135061543006096L,-1,16
new1554,11541337191254672L,-1,16
new1557,21462768813656464L,6,16
new1559,21542243106578512L,34,16
new1562,2674589792782960L,28,16
new1563,21410002172168336L,6,16
new1564,11277454384640656L,7,16
new1569,2674589794126992L,-1,16
new1571,20996586880894512L,41,16
new1572,21964430910466192L,-1,16
new1573,2674589793265232L,38,16
new1577,21964430909991056L,-1,16
new1578,2674589809559696L,-1,16
new1580,4037451635543696L,7,16
new1581,10135070132268944L,-1,16
new1582,2534154027176592L,12,16
new1586,13018496703718480L,0,16
new1589,12948127952448336L,0,16
new1590,13018496703718736L,0,16
new1593,12948126878706512L,0,16
new1594,1777648141601936L,-1,16
new1595,1786006148222096L,43,16
new1599,13018495629976912L,0,16
new1600,1777648141439632L,-1,16
new1602,21542458944964176L,-1,16
new1603,2674624169299088L,-1,16
new1605,3457708351901328L,11,16
new1606,1777648141454480L,-1,16
new1610,21542458944964432L,-1,16
new1611,2674589809560720L,-1,16
new1613,3457708368678544L,13,16
new1615,20970720138203536L,-1,16
new1616,10135070132932496L,-1,16
new1620,12956683526818640L,0,16
new1621,2674891522622608L,-1,16
new1622,10135070132932464L,-1,16
new1623,12956683527301712L,0,16
new1627,20970163185181840L,-1,16
new1628,2674891523105936L,-1,16
new1631,2674624152756528L,39,16
new1633,2674624161391760L,-1,16
new1636,21542458944965456L,-1,16
new1637,11400314087574160L,-1,16
new1638,2674624160910480L,-1,16
new1639,1856563342502512L,45,16
new1641,10135061542596496L,-1,16
new1645,21542475034790000L,-1,16
new1647,9149906648428432L,67,16
new1649,2674891531011216L,-1,16
new1651,21542475034355824L,-1,16
new1652,3669681899663248L,7,16
new1658,9361013954703248L,75,16
new1659,20837982320256656L,-1,16
new1660,12737044535610224L,0,16
new1664,12737044535610256L,0,16
new1666,18157698819609488L,51,16
new1671,2393114816072304L,27,16
new1675,1848032455364208L,-1,16
new1676,2393114816072336L,27,16
new1682,20714843191652240L,-1,16
new1683,11541337191269456L,1,16
new1684,20336845553157776L,-1,16
new1685,20714843191656816L,38,16
new1686,20336845552936592L,-1,16
new1689,20336845552931728L,-1,16
new1695,12667202731068240L,0,16
new1702,9361005365030800L,83,16
new1703,12667202730806096L,0,16
new1705,11682074671719504L,-1,16
new1706,1856622389904496L,-1,16
new1708,12667201657326416L,0,16
new1713,9361005096857488L,62,16
new1714,11682074671236176L,-1,16
new1717,1856588030152304L,-1,16
new1719,3448914414455632L,4,16
new1722,11682074679624784L,-1,16
new1726,1821378962019216L,62,16
new1728,3950057364746128L,7,16
new1729,1821378970413712L,-1,16
new1730,1821378970407824L,62,16
new1732,1821378962025104L,-1,16
new1734,4020390675426192L,7,16
new1735,4020390675426160L,7,16
new1737,18017228726512464L,26,16
new1738,10159886707788944L,-1,16
new1741,20336845552936848L,-1,16
new1745,12411624527842192L,0,16
new1750,3404416414469776L,5,16
new1752,1434409924857488L,-1,16
new1753,1434668965072784L,-1,16
new1754,20837982320256912L,-1,16
new1755,12956683527301968L,0,16
new1756,21394067590751792L,4,16
new1757,13027052278572368L,0,16
new1758,20996318168367472L,38,16
new1759,20336845553157936L,22,16
new1761,1434409924857744L,-1,16
new1764,1434668965087344L,-1,16
new1766,20336845553158032L,-1,16
new1767,21394067590268496L,5,16
new1768,1821378962025360L,-1,16
new1770,1821378970413968L,-1,16
new1772,3738916796533648L,9,16
new1775,3738916796533616L,9,16
new1776,12411325759441744L,0,16
new1777,12948127951702864L,0,16
new1779,1434668965105552L,-1,16
new1780,1856563342502768L,46,16
new1781,12948127952439888L,0,16
new1784,12948127951965008L,0,16
new1788,12948127952448080L,0,16
new1790,10274698445991792L,37,16
new1791,10274698445991824L,37,16
new1792,12948126878223184L,0,16
new1794,12948126878706256L,0,16
new1796,21410002195507344L,7,16
new1798,3738916772474768L,8,16
new1799,9148807136800656L,67,16
new1801,1434375564677008L,-1,16
new1803,21410002172176528L,7,16
new1804,3739166165232272L,4,16
new1806,1434375564676752L,-1,16
