名称,状态,最优步数,类型
new541,1426697505336476L,-1,28
new542,1426697506000028L,17,28
new543,1426697505313692L,-1,28
new544,18016127873561500L,-1,28
new545,18016128947295132L,-1,28
new546,1708172482047132L,-1,28
new547,18016128947522716L,47,28
new548,18061233358721948L,-1,28
new549,18061233376875420L,-1,28
new550,1708172482186396L,17,28
new551,18026048979276700L,-1,28
new552,18061233350333340L,-1,28
new554,19705825622602652L,42,28
new555,21430103691256380L,11,28
new557,20866635037160348L,7,28
new559,12403119386061980L,0,28
new560,21446046609851228L,-1,28
new561,12403119369021308L,0,28
new563,18105211675775900L,-1,28
new564,12403119369021340L,0,28
new565,18105211675774876L,-1,28
new566,12403119386039196L,0,28
new567,21446046609850972L,-1,28
new568,18105211675775644L,-1,28
new569,18105211675774620L,-1,28
new570,19422945508963228L,-1,28
new571,21956220005140316L,6,28
new572,19705825460073372L,-1,28
new573,19705825461121948L,-1,28
new575,19422945508454300L,-1,28
new577,21430103691248444L,11,28
new579,21956220005140060L,7,28
new580,21430103691248188L,11,28
new581,1145812039864732L,-1,28
new586,1145812039119772L,-1,28
new587,1145812038816156L,-1,28
new588,1145812038750620L,-1,28
new589,1145812038071196L,-1,28
new591,19422945240535964L,-1,28
new592,19422945240280988L,-1,28
new594,20284994492978076L,-1,28
new595,20284994493362844L,12,28
new596,20284994492715932L,-1,28
new597,1145812041216924L,-1,28
new599,20284962348205724L,-1,28
new600,20284962347733916L,15,28
new602,20276166255183676L,6,28
new604,20284962348213916L,-1,28
new605,20276166255183772L,-1,28
new606,20284962347471772L,15,28
new607,19158269938783132L,16,28
new608,19705551119029148L,-1,28
new609,19706108918682524L,-1,28
new611,1744481867551644L,64,28
new612,1744481875944092L,-1,28
new613,21402066169685852L,6,28
new614,18034577408627100L,40,28
new615,1744481867555484L,-1,28
new616,1744481875940252L,64,28
new619,20276166254454684L,-1,28
new618,19158553471325084L,-1,28
new621,18105214896755612L,35,28
new623,18034569054933916L,37,28
new624,19158553472373660L,-1,28
new627,18034577407881884L,39,28
new628,19158553471324828L,-1,28
new629,19158553472373404L,-1,28
new630,12403119418863516L,0,28
new631,12403119402577820L,0,28
new633,12950675118419868L,0,28
new634,12950675119468444L,0,28
new635,18016127873576092L,-1,28
new636,18016127873553308L,-1,28
new637,18061234432463772L,-1,28
new638,21675875905628316L,-1,28
new640,21675875905103708L,41,28
new641,18061234424075164L,-1,28
new642,21675875905628572L,-1,28
new643,18016127873552796L,32,28
new644,18061234426172316L,34,28
new646,20284994493363100L,12,28
new648,21446046609859420L,-1,28
new649,18026047913921692L,45,28
new650,20276166255183516L,-1,28
new651,20284962348214172L,-1,28
new652,12403119402575740L,0,28
new653,20276166254454428L,-1,28
new654,12403119419591548L,0,28
new655,12403119419591580L,0,28
new656,12403119402575772L,0,28
new657,20276166254449564L,16,28
new658,20284962348205980L,-1,28
new659,18026047913169820L,39,28
new660,12950675118417788L,0,28
new661,12950675119466364L,0,28
new662,12950675118417820L,0,28
new663,12950675119466396L,0,28
new664,18026047913169564L,39,28
new668,21430103691256636L,10,28
new669,1744481867555740L,-1,28
new670,1744481875944348L,-1,28
new671,19705825459590044L,-1,28
new672,19705825460638620L,-1,28
new673,19705825460073116L,-1,28
new674,19705825461121692L,-1,28
new675,12387733779834780L,0,28
new676,12387733779572604L,0,28
new677,12422918126724988L,0,28
new678,12387733779572636L,0,28
new679,12422918126725020L,0,28
new680,12387733779834748L,0,28
new681,18015854069410972L,-1,28
new683,1708172482187164L,-1,28
new684,18015854070140060L,-1,28
new685,1143614090351004L,20,28
new687,18015854069388188L,-1,28
new688,1708172482187132L,-1,28
new690,12949035514357628L,0,28
new692,12949035514357660L,0,28
new694,12422918126723964L,0,28
new696,12422918126723996L,0,28
new697,1143614091399580L,20,28
new698,18034303100350364L,-1,28
new701,20866635036775324L,-1,28
new702,20866635037160092L,7,28
new703,20866635036513180L,-1,28
new704,12949035514358652L,0,28
new705,12949035514358684L,0,28
new706,19705825622602396L,43,28
new707,12387733779836828L,0,28
new710,12387733779574684L,0,28
new711,12422918126727068L,0,28
new712,19705825622119324L,43,28
new713,18016128947523452L,-1,28
new715,18016128947523484L,-1,28
new716,18026048979276444L,-1,28
new717,12949035514359708L,0,28
new719,19706109187167132L,-1,28
new720,19706109188215708L,-1,28
new722,19706109187166876L,-1,28
new723,19706109188215452L,-1,28
new725,12950666536871836L,0,28
new726,12950666537920412L,0,28
new727,19705551119028636L,-1,28
new728,19705551118283676L,-1,28
new729,12950666536871804L,0,28
new730,12950666537920380L,0,28
new732,12950666713624476L,0,28
new733,12950666714387356L,0,28
new734,18034303100349596L,-1,28
new735,21965564780012892L,5,28
new736,21965565853754460L,5,28
new737,21965287512435100L,6,28
new738,18034303100326812L,-1,28
new741,18370193896395676L,-1,28
new742,21965287479644572L,6,28
new744,18370193896133532L,-1,28
new747,3952297911610268L,-1,28
new748,21965287479651740L,7,28
new749,21965565853959260L,3,28
new751,19158278318732188L,17,28
new752,18034303100326300L,52,28
new754,21965573101716572L,3,28
new756,12950666536873884L,0,28
new757,12950666537922460L,0,28
new759,22001339375053212L,-1,28
new760,22001339392070044L,5,28
new761,3952297912339292L,-1,28
new762,22001331044706716L,-1,28
new763,22001331045470620L,-1,28
new764,22001339375051164L,-1,28
new765,22001339392135580L,-1,28
new766,20267370161956764L,-1,28
new767,3952297912339356L,-1,28
new768,18026048978741404L,38,28
new769,12386359390826396L,0,28
new770,18026048978719644L,32,28
new771,12950666714344604L,0,28
new772,12950666714320764L,0,28
new773,12386359391121308L,0,28
new774,12950666714320796L,0,28
new775,18026048978719388L,32,28
new776,12950666714321820L,0,28
new777,18015854070140796L,25,28
new778,21965564780218172L,5,28
new779,20283827404188572L,13,28
new780,20283827404182428L,10,28
new783,21965564746663740L,6,28
new784,20267370162177852L,7,28
new786,20267370162177948L,-1,28
new787,12386359390825372L,0,28
new788,21965564780217692L,5,28
new789,12386359390825340L,0,28
new790,21966155002997148L,-1,28
new791,21966146673666460L,-1,28
new792,21966155021062556L,5,28
new794,21966155021095324L,6,28
new795,12386359391120252L,0,28
new796,21966155002996124L,-1,28
new797,12386359391120284L,0,28
new798,21965564746663324L,4,28
new799,3943467819001756L,-1,28
new800,3943467820050332L,-1,28
new801,3943467819001724L,-1,28
new802,3943467820050300L,-1,28
new803,19705551118462108L,-1,28
new804,19705551118439324L,-1,28
new805,19705551118438812L,48,28
new806,3943467819003804L,6,28
new807,3943467820052380L,7,28
new809,20283828477449116L,10,28
new811,18016127873576860L,24,28
new812,20283828477186972L,11,28
new813,20283835725271964L,-1,28
new815,20283835725689500L,11,28
new816,20283835724944284L,12,28
new817,19158278326825628L,36,28
new818,12402543868341148L,0,28
new819,12402543868865692L,0,28
new821,12386084512919452L,0,28
new822,12386634235178908L,0,28
new823,12386084513738652L,0,28
new825,19158278326342556L,35,28
new826,12402543868341116L,0,28
new827,12402543868842908L,0,28
new828,12386634235735964L,0,28
new829,19705834041619100L,-1,28
new830,19705834042667676L,-1,28
new831,12386085586661276L,0,28
new832,12386085578272668L,0,28
new833,19705834041136028L,-1,28
new834,19705834042184604L,-1,28
new835,12386634236269468L,0,28
new836,3952306249329308L,-1,28
new838,3952306249328284L,-1,28
new839,3952306249323420L,8,28
new840,12402543868342172L,0,28
new841,18026047930995356L,-1,28
new842,12386084512918428L,0,28
new843,12386084513737596L,0,28
new844,12386084513737628L,0,28
new845,19158553471341468L,20,28
new846,12386084512918396L,0,28
new847,18026047906927516L,36,28
new848,18104936691806876L,65,28
new849,19158553472390044L,20,28
new850,12402543868875676L,0,28
new851,18104936692552092L,66,28
new852,12386085586660252L,0,28
new853,12386085578271612L,0,28
new854,12386085578271644L,0,28
new855,12386085586660220L,0,28
new856,18104936691807132L,65,28
new857,12403110829665180L,0,28
new858,12403110821029788L,0,28
new859,19706108918673052L,-1,28
new860,12403110821029756L,0,28
new861,12403110829665148L,0,28
new862,19706108918673308L,-1,28
new863,21956234769099164L,-1,28
new864,21956234769098140L,-1,28
new865,12403111030288284L,0,28
new866,12403111031051164L,0,28
new867,19706108918672796L,-1,28
new868,18034303100349852L,-1,28
new869,21965565853754716L,5,28
new870,21965288560716188L,5,28
new871,18034303100335004L,-1,28
new873,21965288586947996L,8,28
new874,18370202251449244L,-1,28
new875,18370202251187100L,-1,28
new876,18370202224645020L,71,28
new877,3952306249329564L,-1,28
new879,18026047930995612L,-1,28
new880,19158278326825884L,37,28
new881,21430117381464476L,-1,28
new882,21430117381465500L,-1,28
new883,19705834041619356L,-1,28
new884,19705834042667932L,-1,28
new885,12403110829191068L,0,28
new886,12403110821031836L,0,28
new887,3952306249328476L,-1,28
new889,22001339375315356L,-1,28
new890,22001331036318108L,-1,28
new891,22001331037082012L,-1,28
new892,22001339400524188L,-1,28
new893,22001331037014428L,-1,28
new894,3952306249328540L,-1,28
new895,12403111031008412L,0,28
new896,12386359357271964L,0,28
new897,12403111030984572L,0,28
new898,12403111030984604L,0,28
new899,18105214888585116L,-1,28
new900,18105214896744348L,-1,28
new901,19706103818397596L,-1,28
new902,12403111030985628L,0,28
new903,18105214888584860L,-1,28
new904,18105214896744092L,-1,28
new905,19706103818397340L,-1,28
new906,12386359358362524L,0,28
new908,19706103818618172L,43,28
new911,20283835725689756L,11,28
new914,12386359357270940L,0,28
new915,21965565853959516L,4,28
new916,19706103818618780L,-1,28
new917,12386359357270908L,0,28
new918,12386359358352540L,0,28
new919,21966155003259292L,-1,28
new921,21966146665277852L,-1,28
new922,21966146666006940L,-1,28
new924,21966155029483932L,7,28
new925,21965573101716892L,5,28
new926,19706103818618524L,-1,28
new927,12386359358329756L,0,28
new932,1426697506000764L,-1,28
new933,1426697506000796L,-1,28
new934,1708172482047900L,-1,28
new936,20283827404182172L,10,28
new937,3395912111320988L,6,28
new938,20283827403707292L,10,28
new939,20283827403510684L,-1,28
new940,1426697505337244L,-1,28
new941,20283827404188316L,13,28
new943,20283827370218396L,-1,28
new945,20283827369956252L,-1,28
new947,21430117381451164L,8,28
new948,12402543901895580L,0,28
new950,12386634268733340L,0,28
new951,19158278318731932L,17,28
new952,12402543901633404L,0,28
new953,19158278294885276L,16,28
new954,12402543901633436L,0,28
new956,12402543901895548L,0,28
new957,12386634269290396L,0,28
new958,21430117381464444L,-1,28
new959,21430117381465468L,-1,28
new960,12386634269028252L,0,28
new962,19706108918674076L,-1,28
new963,21956234769083804L,7,28
new964,3952297911610012L,-1,28
new967,20267370162177692L,-1,28
new968,3952297912339100L,-1,28
new969,20267370161956508L,-1,28
new970,19706108918674332L,-1,28
new971,20267370161951644L,14,28
new972,3952297911604124L,8,28
new974,12402543901896604L,0,28
new975,21956234769099132L,-1,28
new976,21965564780217500L,3,28
new979,21956234769098108L,-1,28
new980,18105211675628444L,-1,28
new981,12402543901634460L,0,28
new983,19706109187183516L,-1,28
new984,19706109188232092L,-1,28
new985,18034569054925724L,37,28
new986,18105211675595676L,-1,28
new987,21965564746663068L,3,28
new990,12403085027404956L,0,28
new991,12403085009316732L,0,28
new992,19157927758500252L,-1,28
new993,19157927757755292L,-1,28
new994,12403085009316764L,0,28
new995,12403085027382172L,0,28
new996,21674759792912764L,-1,28
new997,21956735401020252L,-1,28
new998,21674759792911740L,-1,28
new999,21956742648777564L,-1,28
new1000,3959994511354780L,-1,28
new1002,3959994517646236L,-1,28
new1003,3978686190152604L,-1,28
new1005,12403085009317788L,0,28
new1006,3678519534644124L,-1,28
new1007,12403085027414940L,0,28
new1008,3959994477800348L,-1,28
new1009,3959994486188956L,-1,28
new1010,21674759792945532L,-1,28
new1011,21956769761256540L,8,28
new1012,21956777009013852L,9,28
new1013,3678519557180252L,-1,28
new1014,3978686190340956L,-1,28
new1015,3978686190341020L,-1,28
new1016,3678519557180316L,-1,28
new1017,3978660772602748L,-1,28
new1018,3978660789618556L,-1,28
new1019,3978660772602780L,-1,28
new1020,3978660789618588L,-1,28
new1021,18105211407414172L,-1,28
new1022,18105211408462748L,-1,28
new1023,18105211407413916L,-1,28
new1024,18105211408462492L,-1,28
new1026,20847943332541084L,-1,28
new1027,3978660772605852L,-1,28
new1028,3978660788891548L,-1,28
new1030,18104670769704860L,95,28
new1031,20847943324349084L,8,28
new1032,20847943332541340L,-1,28
new1033,20847943324349340L,8,28
new1034,582262922252700L,26,28
new1035,20830835502830492L,-1,28
new1036,20830835494441884L,-1,28
new1038,3678520606288540L,-1,28
new1040,18052403971092124L,-1,28
new1041,18052403979473820L,-1,28
new1042,3678520606476956L,-1,28
new1043,3959995591387804L,-1,28
new1044,19157927757999260L,-1,28
new1045,18105211578102428L,65,28
new1046,19157927757976476L,-1,28
new1048,18052403979480732L,-1,28
new1050,18052403971085212L,-1,28
new1052,3678520606282652L,6,28
new1053,3959995582999196L,-1,28
new1054,18034852320629660L,40,28
new1055,18105211569943196L,64,28
new1056,3397045646543516L,-1,28
new1058,3397045646355100L,-1,28
new1059,3960002841242268L,-1,28
new1060,18105211578102684L,65,28
new1061,3397045646349212L,-1,28
new1062,3960002841236380L,6,28
new1063,18105219988968348L,-1,28
new1064,18105219990016924L,-1,28
new1065,3960002830756508L,-1,28
new1066,18105211569943452L,64,28
new1067,10151347774851740L,-1,28
new1068,10151347774122652L,-1,28
new1069,19157927757975964L,34,28
new1070,10151347774116764L,23,28
new1073,19157928823319964L,-1,28
new1074,18052403979480988L,-1,28
new1075,12403085042871164L,0,28
new1076,12403085043919740L,0,28
new1077,12403085043919772L,0,28
new1078,12403085042871196L,0,28
new1079,18052403971092380L,-1,28
new1080,19157928823305116L,-1,28
new1081,12966618037054332L,0,28
new1082,12966618038102908L,0,28
new1083,12966618037054364L,0,28
new1084,12966618038102940L,0,28
new1085,3959995582999452L,-1,28
new1087,21446596366174556L,5,28
new1088,3959995591388060L,-1,28
new1089,12403085043920796L,0,28
new1090,12403085042872220L,0,28
new1092,3678520606288796L,-1,28
new1093,3960002830756764L,-1,28
new1094,21446596365912412L,6,28
new1095,3397045646355356L,-1,28
new1096,3960002841242524L,-1,28
new1097,12966618037055388L,0,28
new1098,12966618038103964L,0,28
new1099,10151347774122908L,-1,28
new1100,10151347774851932L,28,28
new1101,10151347774851996L,-1,28
new1102,3678520606477148L,-1,28
new1103,21446603613421660L,-1,28
new1104,21446596365672540L,-1,28
new1105,3678520606477212L,-1,28
new1106,3397045646543708L,-1,28
new1107,21446603613429852L,-1,28
new1108,21446596365664348L,-1,28
new1109,3397045646543772L,-1,28
new1112,3397020212267900L,-1,28
new1113,3397020212266876L,-1,28
new1114,3397020212266908L,-1,28
new1115,3397020212267932L,-1,28
new1116,21956234769656188L,-1,28
new1118,18034843739075484L,34,28
new1119,21956234778044796L,-1,28
new1121,18034843739075228L,34,28
new1122,21430117381989756L,-1,28
new1123,21430117390378364L,-1,28
new1124,582263987580828L,40,28
new1125,20847951687594652L,-1,28
new1126,3397020211539868L,10,28
new1127,3397020211572636L,10,28
new1128,582263987580796L,40,28
new1129,20847951677305500L,39,28
new1130,20847951687594908L,-1,28
new1132,582263987580316L,25,28
new1133,20830834429088668L,-1,28
new1135,20830834420700060L,-1,28
new1136,19157928823304060L,-1,28
new1137,3978686190340764L,-1,28
new1138,3678519534643868L,-1,28
new1140,19157963190431644L,-1,28
new1141,3959994517645980L,-1,28
new1142,3978686190152348L,-1,28
new1144,3678519557180060L,-1,28
new1147,19157971780866972L,-1,28
new1148,3959994517640092L,7,28
new1149,3978686190146460L,-1,28
new1151,19157963182043036L,-1,28
new1152,19157971771912092L,19,28
new1154,19157928823304092L,-1,28
new1155,19157971780104092L,-1,28
new1156,3678519534637980L,6,28
new1157,3959994511354524L,-1,28
