名称,状态,最优步数,类型
new47,3660861076695966L,5,30
new48,3942336053466014L,-1,30
new145,18648064672755600L,41,16
new147,9640633506557840L,-1,16
new110,13002833217548184L,0,24
new52,3942336061861534L,-1,30
new151,18647797310222224L,40,16
new113,20866810140713016L,6,24
new55,3395878783898526L,6,30
new60,3660861101928094L,-1,30
new156,9640599147081616L,-1,16
new114,13002833184255896L,0,24
new27,21675302050367900L,7,28
new61,1144080061322142L,33,30
new28,21675302032303516L,12,28
new29,21675302057445788L,8,28
new116,20866810140690328L,-1,24
new168,9640599147615120L,-1,16
new118,13002833184789400L,0,24
new68,1144080061805214L,33,30
new74,3660861101921182L,-1,30
new111,3669158986311583L,-1,31
new75,3395878783905438L,7,30
new121,12405249696393112L,0,24
new122,12405249697158040L,0,24
new123,12405249697180824L,0,24
new121,12386585370816415L,0,31
new126,12405249696393080L,0,24
new31,20549359444431772L,9,28
new128,12386585371579295L,0,31
new83,21410002935288222L,13,30
new34,21675259342950812L,-1,28
new85,21410002919582110L,-1,30
new88,21410002935040414L,-1,30
new130,21957265569671544L,-1,24
new91,3942336061887390L,-1,30
new36,20839112979043228L,8,28
new132,21957265569670520L,-1,24
new37,20839112996180892L,-1,28
new92,3660861076696990L,5,30
new93,3942336053498782L,-1,30
new38,20839112996148124L,-1,28
new154,3379394739530655L,-1,31
new94,3395878783931294L,6,30
new158,3677955080062879L,-1,31
new39,3987482283346780L,-1,28
new97,1144080062370718L,33,30
new164,3669158987040575L,34,31
new103,3660861101953950L,-1,30
new173,3669158987040671L,-1,31
new42,3987482283346844L,-1,28
new43,19143153882498364L,39,28
new142,20831625768126104L,-1,24
new152,20847849713799832L,12,24
new154,21957265569656216L,9,24
new44,19143153881753500L,-1,28
new45,20831450666152860L,7,28
new46,12985851085352092L,0,28
new104,3959430761245598L,-1,30
new105,3959430762294174L,-1,30
new157,20831625768126264L,6,24
new47,12985851085328252L,0,28
new162,20831625768126360L,-1,24
new49,12985851085328284L,0,28
new165,20847849747066520L,14,24
new50,19143153881753244L,-1,28
new51,12985851085329308L,0,28
new173,21957265569671576L,-1,24
new107,21410278055954590L,-1,30
new175,21957265569670552L,-1,24
new111,21410278055962782L,-1,30
new117,20847911923495582L,-1,30
new179,20847849713578648L,12,24
new119,21402340713894302L,8,30
new121,20847911923495838L,-1,30
new181,20847849747067544L,14,24
new52,3978652191056796L,-1,28
new53,3978652199692188L,-1,28
new126,19422953536777630L,56,30
new131,19422962137846686L,32,30
new136,19422962126312350L,-1,30
new54,3978652191056764L,-1,28
new55,3978652199692156L,-1,28
new138,19422962151436958L,-1,30
new141,3395896726868894L,-1,30
new142,3395896727917470L,-1,30
new143,3396755467326366L,7,30
new145,3396755467332254L,-1,30
new152,3395896726874782L,-1,30
new153,3396755467806366L,-1,30
new155,3395896727923358L,-1,30
new160,21410312416168094L,-1,30
new192,18668610420617880L,95,24
new162,18015586440834718L,-1,30
new167,18015586457850526L,-1,30
new168,21410312416430238L,-1,30
new169,18015586457113502L,-1,30
new195,18668618775605912L,103,24
new172,18015586440827806L,-1,30
new58,2552585626956700L,-1,28
new59,3978652191059868L,8,28
new63,20283862829028252L,15,28
new62,2552585626382236L,6,28
new64,20283862820644508L,-1,28
new65,20566468403990940L,-1,28
new66,2552585626948508L,-1,28
new67,20847943363998620L,-1,28
new211,20848152810705816L,11,24
new69,20283862820639644L,15,28
new174,19422953536861086L,-1,30
new281,9360258016014224L,-1,16
new70,20283862829033116L,-1,28
new71,20566468380996508L,-1,28
new216,20866810140952216L,-1,24
new284,9360258041180048L,62,16
new218,20866810140218264L,-1,24
new219,21956734293928344L,-1,24
new73,20847943363998364L,-1,28
new221,21956734302851480L,20,24
new222,21956734302884248L,20,24
new224,21956734293927320L,-1,24
new74,20566468380996252L,-1,28
new75,20847943363932828L,42,28
new76,20283894982398876L,-1,28
new78,20557641215141532L,-1,28
new79,20557641239553692L,-1,28
new80,20283894982136732L,-1,28
new81,20283894982816412L,12,28
new85,20830835502568348L,-1,28
new225,20831625768134296L,-1,24
new289,19712124557258128L,-1,16
new291,19712124557243280L,-1,16
new228,20831625768129432L,-1,24
new87,20830842750325660L,-1,28
new292,9360258016013168L,-1,16
new88,19705551118462876L,42,28
new175,2552605374034590L,-1,30
new232,21676359936173912L,9,24
new233,21676359937222488L,8,24
new89,19705551120077724L,-1,28
new298,9360258016013200L,-1,16
new90,3987490621385372L,-1,28
new91,3987490621383324L,-1,28
new177,2552605374034846L,-1,30
new302,9360258041179024L,62,16
new304,9360258041178992L,62,16
new92,3987490621379484L,8,28
new179,2552605389918622L,7,30
new93,18105214897017756L,35,28
new94,19143153890141852L,-1,28
new99,18105214889677724L,36,28
new95,19158553471292316L,-1,28
new102,18034846153659292L,33,28
new103,18034853393257372L,32,28
new104,19158553471292060L,-1,28
new105,18034853401416604L,33,28
new180,20549359200785310L,-1,30
new106,19424076158528668L,-1,28
new182,20549359200752542L,-1,30
new248,21956735401208664L,-1,24
new107,19424076158505884L,-1,28
new250,21956735409400664L,10,24
new251,21956735410145624L,10,24
new252,21956735401223512L,-1,24
new253,90275498749848L,-1,24
new254,1145806661644184L,78,24
new259,12405249729982360L,0,24
new260,12405249729949592L,0,24
new190,3660362894043006L,-1,30
new108,12404210540867484L,0,28
new191,3660362894043038L,-1,30
new262,12475351113199512L,0,24
new109,12404210541630364L,0,28
new110,21675259317545372L,-1,28
new111,21675259342688668L,-1,28
new266,1144707158207384L,-1,24
new269,12475351088033688L,0,24
new270,12475351089082264L,0,24
new192,2269446351458718L,-1,30
new193,2269721204157854L,-1,30
new113,21675259336659356L,6,28
new194,2269721229365662L,-1,30
new195,3660362918979454L,-1,30
new196,2269721228620702L,-1,30
new197,3660362918979486L,-1,30
new276,1144707158207352L,-1,24
new198,2269446350713758L,-1,30
new199,2269721204143006L,-1,30
new283,13003100562940792L,0,24
new115,12404210340211612L,0,28
new200,1708163892253598L,-1,30
new116,12404210340210588L,0,28
new201,19422953536860830L,-1,30
new291,20839089105687448L,40,24
new292,20847877924595032L,5,24
new293,13003100579965848L,0,24
new203,19422953536762526L,55,30
new204,19422962151437214L,-1,30
new355,21462760223958384L,8,16
new296,20839089079899032L,18,24
new301,13003100579965816L,0,24
new123,12404210340210556L,0,28
new208,19422953536377758L,-1,30
new363,21462760223958416L,8,16
new308,13003100562940824L,0,24
new124,12404210340211580L,0,28
new210,1708163892276382L,-1,30
new211,21711578316149150L,9,30
new213,3396755467806622L,-1,30
new276,21402081999717791L,-1,31
new280,21402081998988703L,-1,31
new214,3396755467806558L,-1,30
new125,3987490621385628L,-1,28
new215,21711578307518878L,-1,30
new216,21711578307519902L,-1,30
new317,19141479122178968L,-1,24
new217,1708163892253086L,36,30
new318,19141478039973784L,-1,24
new321,19141479121645464L,-1,24
new127,18034844006420380L,35,28
new324,1147378351238040L,-1,24
new325,19141478048437144L,-1,24
new326,1144707158208408L,-1,24
new333,19141479113715608L,-1,24
new334,19141478048445336L,-1,24
new227,21410002935048606L,-1,30
new228,21402615590726046L,-1,30
new129,18034844006420124L,35,28
new130,12404210339770268L,0,28
new131,12404210339737500L,0,28
new388,9641733018447760L,-1,16
new339,13003100579524504L,0,24
new394,9641732992724880L,-1,16
new350,13003100562943896L,0,24
new352,90275498747800L,-1,24
new353,1145806661642136L,-1,24
new354,1145806669801368L,-1,24
new134,21675293702394268L,6,28
new326,21410001903511967L,-1,31
new135,21675293695316380L,6,28
new235,1144096176837022L,12,30
new236,2269445278765470L,9,30
new329,21410001928655263L,6,31
new238,3660861135219582L,-1,30
new331,21410001921577375L,5,31
new399,9641733017890704L,62,16
new137,21675293677249948L,11,28
new334,21410001903733151L,-1,31
new359,20866810140952472L,-1,24
new243,21965015737788830L,-1,30
new244,3660861135219614L,-1,30
new246,2269445278020510L,9,30
new364,90275498747768L,-1,24
new365,1145806661642104L,-1,24
new366,1145806669801336L,-1,24
new248,21965015738010014L,-1,30
new367,12405249730710424L,0,24
new249,581989110214046L,-1,30
new368,12405249729947544L,0,24
new253,581989135389086L,29,30
new370,12405249729947512L,0,24
new371,12405249730710392L,0,24
new263,581989110199198L,-1,30
new372,1147378351237016L,-1,24
new141,21675267672795548L,9,28
new142,21675267697240476L,-1,28
new267,1144096176837534L,-1,30
new377,1147378359659160L,-1,24
new271,18015586457850782L,-1,30
new272,2269721230717854L,11,30
new273,3660362918981534L,7,30
new379,1147378351236952L,38,24
new276,1144096176860318L,-1,30
new278,2269721204208542L,-1,30
new280,18015586440834974L,-1,30
new381,21957834921273176L,9,24
new143,20283862829033372L,-1,28
new146,19424076143367068L,-1,28
new147,20284101216064412L,-1,28
new148,20283862820644764L,-1,28
new149,20284101216031644L,-1,28
new391,90275498968984L,-1,24
new150,20284101182772124L,-1,28
new151,3987490621383516L,-1,28
new286,3395896726875038L,-1,30
new422,9077683553659760L,61,16
new287,3395896727923614L,-1,30
new152,21675302057707932L,8,28
new288,3396755467332510L,-1,30
new154,20284101182509980L,-1,28
new392,90275498968888L,-1,24
new290,3660861135220638L,-1,30
new425,9077683553659792L,61,16
new155,3987490621383580L,-1,28
new393,90275498968952L,-1,24
new156,20284101182477212L,-1,28
new157,20283894982816668L,12,28
new158,12404210541554844L,0,28
new159,12404210541531004L,0,28
new161,12404210541531036L,0,28
new403,21393750006483800L,12,24
new162,19143153890142108L,-1,28
new163,12404210541532060L,0,28
new297,581989110231966L,-1,30
new414,20831625768134552L,-1,24
new419,21393750040038232L,11,24
new303,21410278055954846L,-1,30
new309,21410278055963038L,-1,30
new373,20284101996204959L,-1,31
new375,20283827135337375L,-1,31
new423,20847884098614168L,12,24
new386,20283827135075231L,-1,31
new387,20830834160448159L,-1,31
new388,20283827135754911L,7,31
new389,20549359175348895L,-1,31
new390,20830834152190623L,7,31
new425,1146244756729240L,-1,24
new426,1146244756713336L,-1,24
new427,20847884098613912L,12,24
new398,20830834160448415L,-1,31
new429,1146244756713368L,-1,24
new430,1146244756714392L,-1,24
new399,20549359175349151L,-1,31
new400,20830834152190879L,7,31
new317,1708163892130718L,-1,30
new320,1426688916165022L,-1,30
new402,3379394739530399L,-1,31
new321,1426688916066718L,55,30
new406,3379394740226719L,-1,31
new327,1426688915420062L,-1,30
new330,1708163892875678L,-1,30
new412,3379394739524511L,-1,31
new336,21410312416168350L,-1,30
new432,18668653126136728L,104,24
new337,3959430761239454L,14,30
new338,3959430762288030L,14,30
new340,1144096176616350L,-1,30
new342,21402340704457118L,8,30
new343,21410312416430494L,-1,30
new434,18668653126136472L,104,24
new344,1144096177361310L,-1,30
new345,3959430761245342L,-1,30
new346,3959430762293918L,-1,30
new436,20566676752568984L,-1,24
new437,20566676776981144L,-1,24
new168,3397011621867420L,8,28
new169,3397011621900188L,9,28
new441,20566676751930264L,13,24
new442,20566676752978840L,13,24
new443,20848151728771992L,13,24
new445,21403645643908952L,4,24
new171,20847944437740444L,-1,28
new513,9359158529847184L,-1,16
new447,20848151737029528L,13,24
new448,21403645644695704L,-1,24
new172,18017228457897884L,-1,28
new173,20566469452641180L,-1,28
new174,20847944429482908L,12,28
new523,19712124557234576L,36,16
new452,21956742648981912L,-1,24
new175,20847944437740188L,-1,28
new524,9359124170904464L,-1,16
new454,21956742657173912L,16,24
new455,21956742657903000L,16,24
new176,20566469452640924L,-1,28
new177,20847944429482652L,12,28
new456,21956742648980888L,-1,24
new178,12402578245348252L,0,28
new179,12387733780361116L,0,28
new180,20549359444431516L,9,28
new181,12402578236959612L,0,28
new182,20830834428892060L,-1,28
new183,12402578236959644L,0,28
new184,20549359443792796L,-1,28
new186,12402578245348220L,0,28
new187,20831450665735068L,-1,28
new189,12387733764632476L,0,28
new533,19712124557257872L,-1,16
new535,19712391918972304L,-1,16
new536,19712124557235088L,-1,16
new538,19712391918957456L,-1,16
new191,20830834395337628L,-1,28
new192,20831450665472924L,-1,28
new457,1146244756271000L,-1,24
new193,20831450666152604L,7,28
new194,12387733756243868L,0,28
new458,1146244756779928L,-1,24
new195,20549359410238364L,-1,28
new541,9359158529846128L,-1,16
new543,9359124169812880L,62,16
new545,9359124169812848L,62,16
new197,19157995403187100L,-1,28
new549,9359158529846160L,-1,16
new443,3677955079328671L,7,31
new199,3987482282650268L,-1,28
new555,9359124170894480L,-1,16
new446,3669158987040415L,-1,31
new200,3987482283346588L,-1,28
new447,3669158986311327L,-1,31
new448,3677955080062623L,-1,31
new561,9359124170871696L,-1,16
new451,3669158986306463L,8,31
new201,3987482282644380L,8,28
new467,1144088684523416L,-1,24
new202,12402578245349276L,0,28
new468,1144088685286296L,-1,24
new203,18034843972678300L,39,28
new204,18034845079983004L,40,28
new205,12402578236960668L,0,28
new469,1144088684228504L,20,24
new208,18034843972678556L,39,28
new209,18034845046428572L,40,28
new470,618005646831512L,-1,24
new471,19143641638212504L,-1,24
new212,21692369359956380L,-1,28
new213,21692369385099676L,-1,28
new460,3395346249845663L,-1,31
new587,581722846335888L,-1,16
new586,581722845834096L,-1,16
new477,618006729036696L,-1,24
new215,21692369360144796L,-1,28
new216,21692369379070364L,6,28
new478,19177797340393368L,-1,24
new214,19705551118447516L,-1,28
new217,19705551120077212L,-1,28
new483,19143641638220696L,-1,24
new485,21693408558755224L,6,24
new218,19705551119332252L,-1,28
new595,581722845834128L,-1,16
new596,581722846358672L,-1,16
new487,618006728503192L,-1,24
new490,21693408565833112L,7,24
new219,19705551118462364L,-1,28
new465,3395346249853855L,-1,31
new492,19177797348781976L,-1,24
new493,618006720573336L,-1,24
new473,21674760891568543L,7,31
new604,581721772617104L,-1,16
new477,21674760884490655L,6,31
new608,581721772594064L,-1,16
new494,618005655294872L,-1,24
new495,19143641629749144L,53,24
new496,19177797357170584L,-1,24
new483,21674760866645407L,-1,31
new486,21674760866424223L,-1,31
new491,3378887933880223L,-1,31
new622,581721772616848L,-1,16
new627,581721772602256L,-1,16
new497,618005655303064L,-1,24
new500,3942857909791640L,5,24
new220,20566433843270556L,-1,28
new508,3467868827676568L,-1,24
new512,3942857918206872L,3,24
new513,3467868827931544L,-1,24
new221,20549359444437148L,6,28
new514,21692274693990808L,9,24
new223,20566433843237788L,-1,28
new224,20830834429072284L,-1,28
new225,12404218895855516L,0,28
new226,20549359443973020L,-1,28
new227,20830834420624284L,11,28
new528,3942857909791608L,5,24
new228,12404218896683932L,0,28
new534,12475068081893272L,0,24
new512,3395380592568223L,-1,31
new353,3662012606900126L,-1,30
new354,21692336871117214L,6,30
new544,12475068082656152L,0,24
new231,12386359390800764L,0,28
new355,21410312416191582L,40,30
new232,20830834429072028L,-1,28
new233,12386359390800796L,0,28
new357,3943487582562206L,-1,30
new518,3395380600956831L,-1,31
new359,21692336870582686L,-1,30
new235,20549359443972764L,-1,28
new236,20830834420624028L,11,28
new559,21693374206347672L,6,24
new563,3468968339270552L,-1,24
new238,18017228457897116L,-1,28
new650,581722846368656L,-1,16
new652,20283835733029776L,12,16
new565,20831356009100184L,7,24
new568,12950066314930040L,0,24
new573,3468968338451352L,-1,24
new575,21693374206356888L,7,24
new658,581722845835152L,-1,16
new576,12950066314930072L,0,24
new239,18017228457874332L,-1,28
new533,3378887934101311L,32,31
new673,581721772626832L,-1,16
new584,21693374172795288L,6,24
new586,21693374172802456L,7,24
new534,3378887934101407L,-1,31
new690,581721772635024L,-1,16
new693,20283835733037968L,12,16
new366,21676393951978910L,-1,30
new598,3942857918239640L,4,24
new240,19424350483927964L,-1,28
new241,19424625377457052L,-1,28
new242,18017228458069148L,-1,28
new243,19424625377522588L,-1,28
new245,19424350484411036L,-1,28
new246,18034845071747996L,37,28
new247,19424350499549852L,-1,28
new369,2253503423418782L,-1,30
new371,2253503423320478L,8,30
new372,3662012622358430L,-1,30
new704,19712124557258640L,25,16
new610,19442666622301080L,88,24
new249,18034845071747740L,37,28
new377,2253503422673822L,-1,30
new379,3662012622358334L,48,30
new611,21430034980693848L,11,24
new543,3677955079317151L,-1,31
new250,3961094038915996L,-1,28
new251,21692368310856092L,-1,28
new613,12950066314931064L,0,24
new616,21395947922450840L,-1,24
new252,21692368311619996L,-1,28
new253,3961094029240220L,-1,28
new254,3468512794830748L,-1,28
new385,21410019351268510L,3,30
new622,12475076218515352L,0,24
new623,20566375055561624L,-1,24
new625,20566375055594392L,-1,24
new627,12950066314931096L,0,24
new631,12475076219563928L,0,24
new633,21395947922450584L,-1,24
new255,20566468403991452L,-1,28
new256,3679619062205340L,-1,28
new635,12950056661216120L,0,24
new386,21410278055955294L,39,30
new562,3677955079317407L,-1,31
new636,12950056669375352L,0,24
new259,3961094005361564L,-1,28
new387,21410019351275646L,6,30
new637,12475067645357976L,0,24
new566,3677955080062271L,35,31
new640,12475076235292568L,0,24
new641,21395947922443096L,-1,24
new642,21430034997496664L,12,24
new261,3961094005369756L,-1,28
new643,12950056669375384L,0,24
new644,12950056661216152L,0,24
new645,12475067636969368L,0,24
new646,12475067638017944L,0,24
new262,21693468896694684L,7,28
new263,21693468889616796L,6,28
new649,21692309029087640L,4,24
new264,20566434111607708L,8,28
new265,21693468871771548L,-1,28
new266,20267884484504476L,12,28
new267,21693468871550364L,-1,28
new268,20267884484498332L,9,28
new269,20566434111443868L,-1,28
new654,21692309048208792L,6,24
new270,20566434111411100L,-1,28
new576,21675259082664351L,-1,31
new577,21675259107807647L,-1,31
new583,21675259082852767L,-1,31
new584,21675259101778335L,6,31
new273,12386359390072732L,0,28
new657,21957265838106456L,2,24
new274,3468512795051836L,64,28
new275,3679619069305948L,45,28
new660,21956734327482200L,12,24
new277,20284102289806236L,-1,28
new278,3468512795051932L,-1,28
new664,12950066314932120L,0,24
new667,21957265839679608L,-1,24
new671,21956734336428184L,-1,24
new672,21957265839679640L,-1,24
new280,3679619069283228L,-1,28
new281,20284102256513948L,-1,28
new677,21956734293927768L,13,24
new282,20284102256251804L,-1,28
new679,12950056669376408L,0,24
new680,21956734302873752L,-1,24
new681,12950056661217176L,0,24
new284,12404218896608412L,0,28
new285,21693467823215004L,7,28
new286,12404218896582524L,0,28
new287,21693467823212956L,-1,28
new288,12404218896582556L,0,28
new289,12404218896585628L,0,28
new290,12386359390071676L,0,28
new291,12386359390071708L,0,28
new625,3959430056027807L,-1,31
new688,21403644302518648L,-1,24
new689,12396445047252856L,0,24
new690,21403644302518680L,-1,24
new292,2825264493816988L,-1,28
new293,2825264493794204L,-1,28
new692,12396445047252888L,0,24
new627,20284101996196511L,-1,31
new628,3959430056028063L,-1,31
new632,20284101996196767L,-1,31
new696,20284935235752856L,14,24
new705,20276139143213976L,14,24
new707,20284935235851160L,39,24
new296,12386084512910204L,0,28
new297,12386084512910236L,0,28
new300,12386634235161500L,0,28
new301,12386634235178140L,0,28
new303,12386085578237820L,0,28
new725,3467877500118904L,-1,24
new726,3467877500118936L,-1,24
new638,20830834160456607L,-1,31
new305,12386085578237852L,0,28
new640,20549359175357343L,-1,31
new308,12386634235161468L,0,28
new309,12386634235155356L,0,28
new813,18648064671921040L,-1,16
new645,3959430056248991L,-1,31
new817,18648064672755088L,-1,16
new727,19422988433387416L,-1,24
new728,19422988457832344L,-1,24
new819,18648064672740240L,-1,16
new823,18648064671935888L,-1,16
new729,19422988458094488L,-1,24
new824,18647797310206864L,-1,16
new417,2269447358395038L,-1,30
new418,3395930835167902L,-1,30
new653,3959430056249247L,-1,31
new825,18647797311836560L,79,16
new420,3395930826532510L,-1,30
new730,19423220361621400L,-1,24
new422,21410019351275678L,5,30
new731,19423220386066328L,-1,24
new424,2269447357346462L,-1,30
new732,19423220386870168L,-1,24
new427,3395930826527646L,6,30
new829,18647797311091600L,79,16
new431,2269447335596958L,-1,30
new830,18647797310221712L,-1,16
new733,18668653134533528L,103,24
new736,19442709312582296L,71,24
new737,19442709321634712L,57,24
new741,20276139143246744L,14,24
new434,21411411943000222L,-1,30
new747,18668653126144920L,104,24
new749,20557614103188376L,19,24
new755,19442709312197528L,56,24
new442,1145222008820638L,-1,30
new759,3467877500593976L,2,24
new661,3941837878912671L,-1,31
new760,21402039050069848L,5,24
new446,21411411951388830L,-1,30
new665,3660362894034591L,-1,31
new762,3467877500594040L,-1,24
new666,3660362893813407L,-1,31
new765,3467877500594072L,-1,24
new448,1145222009205406L,-1,30
new672,3941837878907807L,7,31
new673,3941837870524063L,-1,31
new674,3959430056248639L,35,31
new451,1145222009303710L,-1,30
new766,20566409390854808L,-1,24
new768,21438831073716056L,12,24
new770,20566409415332504L,-1,24
new310,21393544955333468L,6,28
new311,20566469453288092L,49,28
new772,20566409390216088L,13,24
new773,20847884367057816L,13,24
new312,2825264493859740L,-1,28
new313,20847944437748636L,-1,28
new777,20566409393361816L,12,24
new779,12396445047254936L,0,24
new780,21403644570953848L,-1,24
new782,21438831090502488L,5,24
new785,21403644570953880L,-1,24
new314,20566469452649372L,-1,28
new789,3942867597060984L,4,24
new319,20267885557797788L,-1,28
new320,3959419319184252L,13,28
new321,3959419320232828L,13,28
new794,3942867597061016L,4,24
new322,20830834395329180L,-1,28
new325,12386084512690076L,0,28
new326,20549359410229916L,-1,28
new329,20267885557535644L,-1,28
new330,20267892805620636L,-1,28
new331,12386634234687388L,0,28
new801,19152437185900440L,67,24
new802,3467877500120984L,-1,24
new334,20267892806005404L,10,28
new335,20830834395329436L,-1,28
new336,12386085578239900L,0,28
new337,20549359410230172L,-1,28
new339,20267892805292956L,-1,28
new340,12386634235220892L,0,28
new342,3961095102981788L,-1,28
new807,12396445047253880L,0,24
new343,3679620118103708L,-1,28
new344,3679620117882524L,-1,28
new810,12396445047253912L,0,24
new346,3961095094593180L,-1,28
new348,3398145158170268L,-1,28
new350,3961102360423068L,-1,28
new351,3398145157949084L,-1,28
new352,3398145157944220L,5,28
new353,3961102342350492L,-1,28
new354,3961102359942044L,9,28
new355,12386084512689020L,0,28
new818,3942867597062040L,3,24
new357,18034845046420124L,40,28
new360,12386084512689052L,0,28
new364,12386085578238844L,0,28
new366,18034845046420380L,40,28
new367,12386085578238876L,0,28
new821,618273008545688L,-1,24
new822,1743940970114968L,-1,24
new370,21692368311357852L,-1,28
new458,3941838885802910L,12,30
new855,581757205310352L,-1,16
new825,618041087979416L,-1,24
new371,19157963181976988L,-1,28
new372,21692368288311708L,-1,28
new859,581757205572464L,-1,16
new861,20336859251782544L,7,16
new829,12405241140275064L,0,24
new459,3660363900675934L,48,30
new460,3941838877420190L,-1,30
new830,12405241140783992L,0,24
new374,19157995403186588L,-1,28
new375,21692368310847900L,-1,28
new831,1743940978503576L,-1,24
new832,12405241140784024L,0,24
new376,19157995402441628L,-1,28
new462,3660363900675998L,-1,30
new870,581757205572496L,-1,16
new836,618041088241560L,-1,24
new837,12405241140275096L,0,24
new874,581757205310320L,-1,16
new377,19157963181962140L,-1,28
new464,3941838885808798L,-1,30
new841,618041080311704L,-1,24
new842,3396436063185816L,5,24
new467,3395381607846814L,-1,30
new468,3660363925875358L,-1,30
new883,581989133544336L,-1,16
new884,581989134331280L,-1,16
new846,618273016213400L,-1,24
new471,3669158987065214L,-1,30
new472,3669159011477374L,-1,30
new473,21676393945141662L,7,30
new849,3396436071633816L,-1,24
new474,1143616170251166L,-1,30
new475,3395381599464094L,-1,30
new477,1143616170701470L,19,30
new478,3395381599458206L,-1,30
new479,3395930826532766L,-1,30
new856,3396436071640728L,-1,24
new481,3395930835168158L,-1,30
new893,581989133544304L,-1,16
new894,581989134316432L,-1,16
new859,618273017017240L,-1,24
new482,1143616169989022L,-1,30
new483,2269447357346718L,-1,30
new484,3395381607852702L,-1,30
new486,3669158987065246L,-1,30
new487,3669159011477406L,-1,30
new488,21676393951970718L,-1,30
new861,3396436063185784L,5,24
new490,21676393936512414L,-1,30
new869,12405241341407128L,0,24
new875,20276139142828952L,40,24
new880,21692309029284248L,9,24
new882,12405241342170008L,0,24
new491,3387684027131774L,-1,30
new378,12404218929442716L,0,28
new492,3387684027131806L,-1,30
new379,12404218929409948L,0,28
new889,20276139143213720L,14,24
new892,20276139143246488L,14,24
new381,20830835502558108L,-1,28
new382,12386359357271196L,0,28
new708,3941837870524319L,-1,31
new710,21675259082860959L,-1,31
new896,10154027850164056L,68,24
new897,3398042087190424L,-1,24
new899,3398042087445400L,-1,24
new711,21675259108069791L,-1,31
new900,10154027858586264L,-1,24
new494,3387684034766718L,-1,30
new495,3387684034766750L,-1,30
new714,3941837878912927L,-1,31
new385,12985859490475932L,0,28
new386,12985859506761628L,0,28
new903,21992435178022488L,11,24
new719,3660362893813663L,-1,31
new904,10154027850164120L,-1,24
new390,20830835502557852L,-1,28
new391,12386359357248412L,0,28
new907,581757205311376L,-1,16
new905,21693408540911000L,6,24
new497,1426688916090014L,-1,30
new909,21693408566095256L,8,24
new917,581757205573520L,-1,16
new498,1426688916067230L,-1,30
new918,3396436063186840L,5,24
new919,581989133545360L,-1,16
new922,3399141598784408L,-1,24
new726,21674760891830687L,7,31
new924,3396436071666584L,-1,24
new727,2269996089758623L,-1,31
new730,21674760866653599L,-1,31
new928,21482261782734392L,6,24
