名称,状态,最优步数,类型
new496,3961129454331772L,-1,28
new499,3398179517687676L,-1,28
new502,3961136702089084L,-1,28
new503,3961095094593436L,-1,28
new506,11550507952860828L,20,28
new507,3961095102982044L,-1,28
new508,11550507952853916L,19,28
new509,3679620117882780L,-1,28
new510,3961102342350748L,-1,28
new515,3398145157949340L,-1,28
new517,11823636784703900L,-1,28
new520,11823660675445404L,-1,28
new522,20267892806005660L,10,28
new523,11823660675445660L,-1,28
new524,11823636784689820L,-1,28
new527,3679620118103868L,-1,28
new528,3943510962688924L,12,28
new529,3679620118103964L,-1,28
new530,20284110611567516L,-1,28
new531,3468513324356508L,-1,28
new532,3398145158170428L,46,28
new533,3398145158170524L,-1,28
new534,3943510979466140L,8,28
new535,3961128388978300L,-1,28
new537,3961128388972412L,-1,28
new538,12404218930137980L,0,28
new539,12404218930138012L,0,28
new540,20267392441930652L,-1,28
new541,11550507987456924L,19,28
new545,2306383278530972L,-1,28
new547,11260813810361436L,-1,28
new548,20267712652272796L,-1,28
new552,19157995671065244L,34,28
new553,2306383286919580L,-1,28
new555,3660919360278172L,6,28
new558,12386634268715932L,0,28
new559,2588414227017628L,-1,28
new561,12386634268707708L,0,28
new563,12386634268707740L,0,28
new564,2588414218629020L,-1,28
new565,12386634268715900L,0,28
new566,3660988046420572L,26,28
new568,2253056981652380L,30,28
new569,2253057015212700L,33,28
new571,3959419588668028L,12,28
new573,3959419555106460L,12,28
new574,3959419555106716L,11,28
new577,19157995402652828L,-1,28
new579,19157995402630044L,-1,28
new580,3660919360498300L,5,28
new581,3660919360498332L,5,28
new582,1428971422771324L,-1,28
new583,20267884484498076L,9,28
new584,20267392442086044L,7,28
new586,11260686840367964L,1,28
new587,1428971422770300L,-1,28
new589,19157995402629532L,35,28
new591,20267884483859356L,-1,28
new593,20267884450567068L,-1,28
new594,20267392442086300L,7,28
new595,12386634268241820L,0,28
new599,20267884450304924L,-1,28
new600,12386634267979676L,0,28
new602,2588409118352188L,41,28
new603,3943545372985980L,41,28
new604,3961094029239964L,-1,28
new608,3961094029235100L,8,28
new609,3943545356208764L,39,28
new611,1428971422804092L,-1,28
new614,3943545322426236L,36,28
new616,1710446399514748L,-1,28
new617,3943545339203452L,38,28
new619,3468547684093820L,-1,28
new621,1426782062972060L,-1,28
new622,1426782062496924L,-1,28
new626,1708257039682716L,-1,28
new627,18669020555613084L,68,28
new628,1708257039207580L,-1,28
new631,1426782063168668L,-1,28
new632,9371551892540572L,87,28
new636,19434555543753116L,-1,28
new637,19153081632395676L,-1,28
new639,21403213664938140L,-1,28
new640,1708257039355036L,-1,28
new641,21403213664938396L,-1,28
new643,9371551927176348L,88,28
new644,1708172482024348L,-1,28
new645,1426697505336476L,-1,28
new646,1426697506000028L,17,28
new647,1426697505313692L,-1,28
new648,1708172482047132L,-1,28
new649,12394890269388700L,0,28
new650,9371551892870044L,101,28
new651,20270185446130844L,-1,28
new652,20270185445909660L,-1,28
new654,18061233376875420L,-1,28
new655,1708172482186396L,17,28
new656,20270185446131100L,-1,28
new657,20270185445909916L,-1,28
new664,1701101086993052L,42,28
new667,1426773473299612L,-1,28
new671,1426773472570524L,-1,28
new672,19434555308872092L,35,28
new674,1426773473234076L,-1,28
new676,1701101053432732L,22,28
new677,1708248450010268L,-1,28
new678,1708248449281180L,-1,28
new680,1701101019885212L,22,28
new681,2825085438395548L,31,28
new682,9090075801545884L,100,28
new683,9090075801523100L,100,28
new685,9371575751142556L,102,28
new689,1708248449420444L,-1,28
new690,9371575751119772L,102,28
new693,1744516235682428L,-1,28
new695,19422945508963228L,-1,28
new699,1744516235677564L,82,28
new700,1744516227293820L,-1,28
new701,10151371397518236L,45,28
new702,1744516227288956L,82,28
new703,18669020320705692L,58,28
new704,1708172750459548L,-1,28
new705,3397020480720540L,7,28
new706,1426697773763740L,-1,28
new707,1426697773748892L,-1,28
new708,1708172750474396L,-1,28
new710,12394891343350684L,0,28
new711,9371551837033372L,103,28
new712,12394867452595036L,0,28
new721,1518032367403804L,58,28
new726,1780539627770780L,-1,28
new727,2308581194490268L,-1,28
new729,1518032333849372L,58,28
new731,20269910568232092L,-1,28
new736,2308581202878876L,-1,28
new739,2308588442249628L,-1,28
new740,1518039581606748L,55,28
new741,9097737974682524L,103,28
new742,1771468656766876L,63,28
new743,2308588450638236L,-1,28
new744,19422945240535964L,-1,28
new746,3751123287287356L,47,28
new747,3751147177559900L,49,28
new749,20284994492978076L,-1,28
new750,20284994493362844L,12,28
new751,20284994492715932L,-1,28
new752,1426499132221820L,-1,28
new753,3431940695016220L,11,28
new754,3431940695016284L,-1,28
new759,3431947942773532L,12,28
new761,10427356769250716L,-1,28
new762,3469655532430940L,-1,28
new765,3469655532424028L,-1,28
new767,3431947942773660L,-1,28
new769,1771468757427004L,-1,28
new771,3942114090305340L,4,28
new772,3942114090305372L,4,28
new773,10151406855065212L,41,28
new774,2588689364682364L,-1,28
new775,3942121338062652L,5,28
new776,2588689364697148L,-1,28
new777,3942121338062748L,4,28
new779,1744481867551644L,64,28
new780,1744481875944092L,-1,28
new781,10151405757255548L,42,28
new782,3942120264320892L,6,28
new783,1744481867555484L,-1,28
new784,1744481875940252L,64,28
new785,3942120264320924L,5,28
new786,3469646967924572L,49,28
new789,3469655509093212L,-1,28
new797,1744516235682684L,-1,28
new799,1744516227294076L,-1,28
new805,19434556617494940L,-1,28
new806,20270185446139036L,-1,28
new808,19153081640784284L,-1,28
new810,12403119418863516L,0,28
new811,20270185446139292L,-1,28
new815,9090075876723868L,87,28
new819,20269934995608476L,-1,28
new820,20284994493363100L,12,28
new822,12403119419591548L,0,28
new823,12403119419591580L,0,28
new828,18669021662843804L,63,28
new829,9097738096579228L,-1,28
new830,1771468757427868L,-1,28
new831,3978661065707164L,-1,28
new832,9097738097627804L,-1,28
new833,1771468757426844L,-1,28
new834,2588689364470940L,-1,28
new835,2588689364944028L,-1,28
new836,1744481867555740L,-1,28
new837,2588689364681884L,-1,28
new839,1744481875944348L,-1,28
new842,9097737974682268L,103,28
new845,1771468656759708L,64,28
new848,1708257039370364L,-1,28
new849,1708257039355516L,-1,28
new852,9371826770447516L,88,28
new855,2553229846572956L,-1,28
new856,1708172482187164L,-1,28
new857,1708172482187132L,-1,28
new858,20269910568223900L,-1,28
new859,20269910568002716L,-1,28
new860,20269910567981980L,55,28
new863,1701101019885468L,23,28
new869,3469647236351580L,48,28
new871,1518031293671004L,51,28
new873,20276188534952860L,-1,28
new874,20276222827582364L,-1,28
new877,2825085438396028L,43,28
new878,20276222827320220L,-1,28
new879,1708248449443964L,-1,28
new880,1708248449421180L,-1,28
new882,2308580121004444L,-1,28
new884,1518031260109692L,50,28
new885,3431940695024476L,-1,28
new886,9090350679452828L,99,28
new887,2308580129393052L,-1,28
new888,3469647236834908L,48,28
new889,9371850629049500L,101,28
new893,2308580087261596L,-1,28
new896,3431947942781852L,-1,28
new897,2308580095650204L,-1,28
new898,3469647202798428L,47,28
new902,1701101086992220L,28,28
new903,1708172750622364L,-1,28
new907,1708172750622332L,-1,28
new909,11260515049858140L,-1,28
new910,20267987571893404L,-1,28
new912,11260515049835356L,-1,28
new913,10151406830996636L,-1,28
new914,18669029984408476L,67,28
new916,9090350720323996L,92,28
new917,10151406855064732L,-1,28
new918,11260538940613724L,-1,28
new919,20267987538338972L,-1,28
new922,11260538940591004L,40,28
new923,20267987538339228L,-1,28
new926,19434564972548508L,-1,28
new929,9090350664487324L,100,28
new930,10151405757263004L,-1,28
new931,19153089995837852L,-1,28
new932,11260537866849148L,42,28
new933,11260537866849180L,41,28
new937,9090350679429532L,100,28
new939,10151405757254812L,-1,28
new940,12950666713624476L,0,28
new941,11260515042757468L,-1,28
new942,11542012567316604L,61,28
new943,21965287479644572L,6,28
new946,2890204038588284L,-1,28
new947,19158278318732188L,17,28
new948,1745615747310172L,-1,28
new951,1745615747304284L,32,28
new952,10151073434907292L,56,28
new954,1745615738921564L,-1,28
new955,2906146957191068L,-1,28
new957,2906421835098012L,-1,28
new960,10151097325212572L,31,28
new962,1426448666407580L,-1,28
new963,1426448666342044L,-1,28
new964,10151096251953820L,31,28
new968,1426472557097628L,-1,28
new969,11827034557868924L,-1,28
new971,12950666714320764L,0,28
new973,12386359391121308L,0,28
new974,12950666714320796L,0,28
new975,1426472556712860L,-1,28
new977,9097738096578972L,-1,28
new978,9097738097627548L,-1,28
new979,1426697774435996L,-1,28
new980,1427548177969820L,-1,28
new982,1427548178002588L,-1,28
new983,10151371397501852L,-1,28
new984,20283827404182428L,10,28
new986,9097738074600092L,-1,28
new987,10151371397501596L,-1,28
new989,9097737973936796L,102,28
new991,1427569921340060L,-1,28
new992,9097737974682012L,103,28
new993,12386359391120252L,0,28
new996,12386359391120284L,0,28
new997,1427569920856988L,-1,28
new998,3943467820050332L,-1,28
new999,1426697774435964L,-1,28
new1000,3943467820050300L,-1,28
new1001,1708172750474908L,-1,28
new1002,10145909019773340L,57,28
new1003,10145909019806108L,57,28
new1005,2906147217237916L,-1,28
new1006,3424584456233788L,37,28
new1007,2906422095144860L,-1,28
new1008,1426697773764252L,-1,28
new1009,2819835621600124L,54,28
new1011,1426448666159516L,-1,28
new1012,10145907946031516L,57,28
new1013,1426448666347932L,-1,28
new1015,3943545054252924L,-1,28
new1016,3424584422679420L,44,28
new1017,1426472556901020L,-1,28
new1019,1426472557103516L,-1,28
new1022,1426472556901276L,-1,28
new1023,1426448666145436L,-1,28
new1025,21429602749059484L,5,28
new1027,21429602709475740L,5,28
new1029,3424550029388700L,-1,28
new1033,1420182577277340L,60,28
new1036,3943467820052380L,7,28
new1037,1426782062972540L,-1,28
new1039,1427548177974684L,-1,28
new1040,1427548177753500L,-1,28
new1041,1708257039683196L,-1,28
new1042,20283835725271964L,-1,28
new1043,1426782063183996L,-1,28
new1046,20283835725689500L,11,28
new1047,1427548177740444L,-1,28
new1048,12402543868341148L,0,28
new1052,12386084513738652L,0,28
new1053,1427569921012380L,65,28
new1054,12402543868341116L,0,28
new1056,12386634235735964L,0,28
new1059,3424584389127036L,34,28
new1061,1427569921012636L,65,28
new1062,2835778506648476L,-1,28
new1063,2836053384555420L,-1,28
new1064,3424550062941084L,-1,28
new1065,1426782063169148L,-1,28
new1069,12402543868342172L,0,28
new1070,3943545054227068L,-1,28
new1071,3943545054220156L,-1,28
new1072,12386084513737596L,0,28
new1073,12386084513737628L,0,28
new1075,2890204298635132L,-1,28
new1076,12403110829665180L,0,28
new1077,1745615747310428L,-1,28
new1078,1745615738921820L,-1,28
new1079,12403110829665148L,0,28
new1081,9371826770776476L,92,28
new1082,20267995893392796L,-1,28
new1083,19153089987350940L,22,28
new1084,9371826714939804L,100,28
new1087,19153089987449244L,-1,28
new1091,11542013648865404L,22,28
new1092,12403110829191068L,0,28
new1098,3424550062940828L,-1,28
new1099,3943476670287516L,-1,28
new1101,3424550062936988L,5,28
new1102,3943468088485532L,-1,28
new1103,2307446224081820L,-1,28
new1104,20283835725689756L,11,28
new1105,3468513331434396L,-1,28
new1106,3943476687064732L,7,28
new1107,3424550029388444L,-1,28
new1108,2307446215693212L,-1,28
new1110,20267392442979228L,-1,28
new1112,3943468088485500L,-1,28
new1114,3943468088479388L,6,28
new1115,1426773473300348L,-1,28
new1116,10145909028194716L,57,28
new1117,11260813818520668L,-1,28
new1118,20267712660432028L,-1,28
new1122,1427330207960732L,-1,28
new1123,1708248450011004L,-1,28
new1126,10427382930435484L,66,28
new1128,11260812744756092L,43,28
new1129,1427569921340316L,-1,28
new1130,3943502381108124L,-1,28
new1131,1426697506000764L,-1,28
new1134,1426697506000796L,-1,28
new1135,3943502381107868L,-1,28
new1137,1428704262434716L,-1,28
new1138,10150821910918044L,-1,28
new1139,10151096251954076L,30,28
new1141,3468547691169404L,-1,28
new1142,3468547691169660L,-1,28
new1143,1708172482047900L,-1,28
new1144,3468513331431068L,-1,28
new1145,20283827404182172L,10,28
new1146,1412486767652476L,35,28
new1147,20283827403510684L,-1,28
new1148,1426697505337244L,-1,28
new1150,1426773473257596L,-1,28
new1151,20283827370218396L,-1,28
new1152,3468513331431324L,-1,28
new1153,1426773473234812L,-1,28
new1155,1427330208149116L,-1,28
new1156,20283827369956252L,-1,28
new1157,1427330208149148L,-1,28
new1160,1426448666356124L,-1,28
new1162,12402543901895580L,0,28
new1164,2543335584321180L,39,28
new1166,19158278318731932L,17,28
new1167,12402543901633404L,0,28
new1168,19158278294885276L,16,28
new1169,12402543901633436L,0,28
new1171,12402543901895548L,0,28
new1172,12386634269290396L,0,28
new1175,10145906857700764L,59,28
new1177,12386634269028252L,0,28
new1178,1426472557097884L,-1,28
new1180,1710446868795804L,-1,28
new1182,10150815760214428L,-1,28
new1183,10151073458252188L,41,28
new1184,11276629760052060L,1,28
new1185,1427548177982876L,-1,28
new1186,1428697014611868L,45,28
new1187,1428971892085148L,-1,28
new1188,3424584456233596L,45,28
new1189,2588689364944508L,-1,28
new1192,10150823007957916L,-1,28
new1196,1428979139842460L,-1,28
new1199,3424584422679164L,45,28
new1200,12402543901896604L,0,28
new1203,3424584422674300L,33,28
new1204,12402543901634460L,0,28
new1207,1428979140340892L,45,28
new1208,3424584389126780L,33,28
new1209,2307480575667612L,-1,28
new1211,2307480584056220L,-1,28
new1212,3468547691171708L,-1,28
new1213,10436152448346236L,30,28
new1214,10436152449075324L,30,28
new1215,19157927758500252L,-1,28
new1216,19157927757755292L,-1,28
new1219,9098047211818396L,101,28
new1220,9098047211826588L,101,28
new1221,10436152449394812L,30,28
new1222,3959994517646236L,-1,28
new1224,10717627426105468L,30,28
new1225,20839731169668252L,34,28
new1233,19157928026190492L,32,28
new1238,3960028877384572L,-1,28
new1243,9680787659385212L,49,28
new1244,3678554966026876L,-1,28
new1245,3678554966019964L,-1,28
new1246,3678554966215292L,-1,28
new1247,3960029951126140L,-1,28
new1249,3960029951119228L,-1,28
new1250,3960029942737532L,-1,28
new1251,3960029942730620L,-1,28
new1252,3397080006281852L,-1,28
new1253,3397080006093436L,-1,28
new1254,3397080006086524L,-1,28
new1256,3960037190494844L,-1,28
new1257,3960037190487932L,-1,28
new1258,9097772456324252L,-1,28
new1259,9098871900843164L,91,28
new1260,9097772457372828L,-1,28
new1263,2855028591979388L,57,28
new1264,9098871879078812L,100,28
new1269,9098871894551708L,98,28
new1270,2855028575202172L,-1,28
new1271,9097772434574492L,-1,28
new1272,3978729474812796L,-1,28
new1276,18035986183590300L,54,28
new1277,3660879631829852L,-1,28
new1278,9097772333911196L,101,28
new1280,3660886880037468L,8,28
new1281,18035986175201692L,54,28
new1282,9097772333919388L,101,28
new1284,3660886879587228L,-1,28
new1285,3978660789618556L,-1,28
new1286,3978660789618588L,-1,28
new1287,19157928026426524L,32,28
new1288,19157928026411676L,32,28
new1289,19157972049040028L,-1,28
new1295,11832257858537628L,47,28
new1296,3978660788891548L,-1,28
new1297,2869872015732636L,-1,28
new1298,3978729475540828L,-1,28
new1299,11832257824983196L,48,28
new1300,20839731169661340L,34,28
new1301,3978729475540860L,-1,28
new1302,2869872032509852L,38,28
new1305,3399303725370204L,55,28
new1306,3660878558538588L,7,28
new1311,3399288156341852L,53,28
new1314,3660919092063100L,5,28
new1317,3660919092063132L,5,28
new1320,3678520606288540L,-1,28
new1322,3678520606476956L,-1,28
new1323,3959995591387804L,-1,28
new1324,19157927757999260L,-1,28
new1326,19157927757976476L,-1,28
new1328,3678520606282652L,6,28
new1329,3959995582999196L,-1,28
new1330,3397045646543516L,-1,28
new1333,3397045646355100L,-1,28
new1335,3397045646349212L,-1,28
new1336,3960002830756508L,-1,28
new1337,19157927757975964L,34,28
new1339,2261859248729756L,37,28
new1340,12403085043919740L,0,28
new1341,2261859248722844L,38,28
new1342,12403085043919772L,0,28
new1344,9680787659377020L,49,28
new1348,3678554966215516L,-1,28
new1349,3678554966215548L,-1,28
new1350,3397080006282076L,-1,28
new1351,3397080006282108L,-1,28
new1352,3959995582999452L,-1,28
new1354,2261859248755612L,37,28
new1355,3959995591388060L,-1,28
new1356,12403085043920796L,0,28
new1357,3678520606288796L,-1,28
new1358,3960002830756764L,-1,28
new1359,2261860322497436L,36,28
new1360,3397045646355356L,-1,28
new1365,3660878558538396L,9,28
new1366,2261853074646684L,36,28
new1367,3678554966027132L,-1,28
new1368,3660878558096028L,-1,28
new1369,3960029951126396L,-1,28
new1371,3960029942737788L,-1,28
new1373,2261853108201116L,35,28
new1374,2261853108202140L,34,28
new1375,3397080006093692L,-1,28
new1376,3660878524535708L,-1,28
new1377,3960037190495100L,-1,28
new1378,19141813323771036L,-1,28
new1379,3678520606477148L,-1,28
new1380,3978661058053788L,-1,28
new1381,3678520606477212L,-1,28
new1382,19141813315382428L,-1,28
new1384,3397045646543708L,-1,28
new1386,3397045646543772L,-1,28
new1387,3960028877384316L,-1,28
new1389,3960028877377404L,-1,28
new1390,1411112127786908L,30,28
new1392,2261853108234908L,34,28
new1393,3978661058053756L,-1,28
new1394,9380347951295644L,91,28
new1395,9380347929531292L,100,28
new1396,9380371844148380L,96,28
new1397,2588414495444636L,-1,28
new1398,3978661057318556L,-1,28
new1399,2588414487056028L,-1,28
new1400,9380371820286876L,100,28
new1405,3660919091851164L,7,28
new1406,19423012852716444L,-1,28
new1410,3660988851727228L,-1,28
new1411,3660987777985372L,-1,28
new1412,3660987777985404L,-1,28
new1414,3978729743239804L,-1,28
new1415,2573571054914172L,31,28
new1416,3978729743976028L,41,28
new1417,9099146779233660L,90,28
new1425,3469655777266524L,56,28
new1430,3660913992033628L,6,28
new1431,3959994517645980L,-1,28
new1434,19157971780866972L,-1,28
new1435,3959994517640092L,7,28
new1438,18034843941221020L,38,28
new1440,19141778964025756L,-1,28
new1441,19141778955637148L,-1,28
new1444,19141813315840156L,-1,28
new1445,19142087664823452L,-1,28
new1446,10717627409008764L,47,28
new1447,10717627408279676L,47,28
new1448,19141813315390620L,-1,28
new1449,12966609634004860L,0,28
new1450,12966609634004892L,0,28
new1451,9099146778750364L,91,28
new1452,3468547162957436L,-1,28
new1457,3468547162951548L,-1,28
new1458,3387965347557276L,4,28
new1461,10436152862248348L,-1,28
new1464,9099146772458908L,98,28
new1467,12386367957725084L,0,28
