名称,状态,最优步数,类型
new126,9070219142909312L,-1,0
new127,856042666813824L,-1,0
new128,9070219142738560L,-1,0
new129,18061475218508672L,-1,0
new130,856066556506752L,-1,0
new131,12394538073419648L,0,0
new132,856066556987776L,-1,0
new133,18061475210120064L,-1,0
new134,12430590834642048L,0,0
new136,12430590817624192L,0,0
new137,12721112068939904L,0,0
new138,12721112077829248L,0,0
new140,12394538073157504L,0,0
new141,12411615660042368L,0,0
new142,12411615660805248L,0,0
new143,856066556507008L,-1,0
new144,12394538039865216L,0,0
new145,12411615660476544L,0,0
new146,12411615660477568L,0,0
new147,12668085346241664L,0,0
new149,12394538040398720L,0,0
new150,12668085329223808L,0,0
new151,12721112068931712L,0,0
new152,12721112077567104L,0,0
new154,12411615626466176L,0,0
new155,12411615626498944L,0,0
new156,856042665751168L,-1,0
new157,18060702384442176L,-1,0
new158,12394306145185664L,0,0
new159,9070219142908288L,-1,0
new160,856042666232192L,-1,0
new162,18060702392830784L,-1,0
new163,12394306144923520L,0,0
new164,9070219142712704L,-1,0
new165,12394306111631232L,0,0
new166,12411615626922112L,0,0
new167,12411615626923136L,0,0
new168,12394306112164736L,0,0
new170,856042665765248L,-1,0
new171,9070219142705792L,-1,0
new174,18061224499786624L,-1,0
new175,2271371820818816L,12,0
new177,18061224491398016L,-1,0
new179,18061224499786368L,-1,0
new180,18061224491397760L,-1,0
new181,9035309673427584L,-1,0
new182,9035309673460352L,-1,0
new183,9035034795258496L,-1,0
new184,18061200600656256L,-1,0
new185,9035309673165440L,-1,0
new186,18061200609044864L,-1,0
new187,9034776023741056L,-1,0
new188,9034776023773824L,-1,0
new189,18061200609030784L,-1,0
new190,9034767433609856L,-1,0
new191,18061200600642176L,-1,0
new192,9034776023544448L,-1,0
new193,20855848310166400L,13,0
new195,20855848318423936L,13,0
new196,19424337321264256L,-1,0
new197,19432892896118144L,-1,0
new198,19424337321526400L,-1,0
new199,19432892896380288L,-1,0
new200,2270272309447040L,-1,0
new201,2270272325732736L,-1,0
new202,9854187005694848L,-1,0
new203,9854187006743424L,-1,0
new204,589418566407040L,-1,0
new205,846987755148160L,-1,0
new206,9854187009889152L,-1,0
new211,846987811500672L,-1,0
new209,9035050901385856L,-1,0
new210,589418622759552L,-1,0
new212,9035050901418624L,-1,0
new213,19424337320776064L,-1,0
new214,9854187066241664L,-1,0
new215,9035050901451392L,-1,0
new216,9854187039699584L,-1,0
new217,9854187040748160L,-1,0
new218,589418581865088L,-1,0
new219,2261207791841920L,8,0
new220,12668085614717824L,0,0
new221,12668085597661056L,0,0
new222,589418581865344L,-1,0
new224,12668084523918176L,0,0
new225,12668061706905408L,0,0
new226,589418615419520L,-1,0
new227,12668084540943232L,0,0
new228,12668061723962176L,0,0
new229,12668084540943200L,0,0
new230,12668084523918208L,0,0
new231,589418623242624L,-1,0
new232,589418580816512L,-1,0
new233,12668085597659936L,0,0
new234,12668085614685056L,0,0
new236,12692815767473280L,0,0
new237,589418581299584L,-1,0
new238,12692815750899840L,0,0
new239,12668085597660032L,0,0
new240,12668085614699840L,0,0
new241,589418580816768L,-1,0
new242,589427196637824L,-1,0
new243,589427212923520L,-1,0
new244,589427212694144L,-1,0
new247,12692815761706112L,0,0
new248,12692815750719616L,0,0
new249,12668061706904384L,0,0
new250,589418614370944L,-1,0
new251,20855574505989440L,5,0
new252,12668061706904352L,0,0
new253,12692815733918848L,0,0
new254,12668061723929408L,0,0
new255,589418614854016L,-1,0
new256,12692815717345408L,0,0
new257,12668061723944256L,0,0
new258,12692815727399808L,0,0
new259,12692815717143424L,0,0
new260,589427156341632L,-1,0
new261,589418615083392L,-1,0
new262,589427162633088L,-1,0
new263,589427163681664L,-1,0
new264,12692814945610592L,0,0
new265,846987768509056L,-1,0
new266,12692814962191232L,0,0
new267,2261476225651072L,13,0
new269,12692814962191200L,0,0
new270,12692814945610624L,0,0
new271,846987768509312L,-1,0
new273,2261476232958336L,13,0
new274,846987802063488L,-1,0
new275,9035034795265408L,-1,0
new276,9034767428366976L,-1,0
new277,9034767434092928L,-1,0
new278,846987802775936L,-1,0
new279,9035034772746880L,-1,0
new280,18026290846419840L,-1,0
new281,846987767460480L,-1,0
new283,12692814962192256L,0,0
new284,2261476224602496L,13,0
new286,12395406462552192L,0,0
new287,12395406462553216L,0,0
new288,18026290847239040L,-1,0
new290,13230751823498368L,0,0
new292,2261476224569728L,13,0
new291,846987767878016L,-1,0
new293,12692814945611648L,0,0
new294,13230751814543488L,0,0
new295,13239806679607424L,0,0
new296,13239806695893120L,0,0
new297,18016969693645696L,-1,0
new298,846987767460736L,-1,0
new300,12394306950924416L,0,0
new301,12394306950925440L,0,0
new302,13230751823170688L,0,0
new303,13230751814533248L,0,0
new304,18016969694974848L,-1,0
new307,12693349400602752L,0,0
new308,12693349416888448L,0,0
new309,13230751789192064L,0,0
new310,13230751780967296L,0,0
new311,13239806646031232L,0,0
new312,13239806662316928L,0,0
new313,846987801014912L,-1,0
new314,9034767427801472L,-1,0
new315,9035034795264384L,-1,0
new316,12668084540501888L,0,0
new317,18025518021561152L,-1,0
new319,9034767427318400L,-1,0
new320,18025518020741952L,-1,0
new321,846987801432448L,-1,0
new322,12668084523921280L,0,0
new323,18016962447239296L,-1,0
new324,9034767434060160L,-1,0
new325,9035034772721024L,-1,0
new326,12693349367026560L,0,0
new327,12693349383312256L,0,0
new328,846987801727360L,-1,0
new329,13230751789616256L,0,0
new330,13230751780978816L,0,0
new331,9035034772714112L,-1,0
new332,18016962445888320L,-1,0
new335,18016969694974336L,-1,0
new336,18026290846413696L,-1,0
new337,18061224499794816L,-1,0
new338,9853370190156672L,-1,0
new339,9853370200642432L,-1,0
new340,9853370201691008L,-1,0
new341,18061224491406208L,-1,0
new342,18026290847232896L,-1,0
new343,18016969693645184L,-1,0
new344,9853095312249728L,-1,0
new345,18016969693639552L,-1,0
new346,18026290847238528L,-1,0
new347,18016969694524288L,-1,0
new348,18026290846419328L,-1,0
new349,18016962447217024L,-1,0
new350,9853071421944448L,-1,0
new351,9853346310337152L,-1,0
new352,9853346326622848L,-1,0
new353,18061200600656512L,-1,0
new354,18025518021568896L,-1,0
new355,18016962445887872L,-1,0
new356,18025518020749696L,-1,0
new357,18061200609045120L,-1,0
new358,9853346299851392L,-1,0
new359,18016962447479168L,-1,0
new360,18025518021560704L,-1,0
new361,18016962445896064L,-1,0
new362,18025518020741504L,-1,0
new363,20855580948452224L,12,0
new364,20855580956676992L,13,0
new365,20855580956709760L,13,0
new366,9853087497212800L,-1,0
new367,9853087494067072L,-1,0
new368,9853087498261376L,-1,0
new369,9898426300969600L,-1,0
new370,590785493938816L,-1,0
new371,891227046228608L,-1,0
new372,9853087554613888L,-1,0
new373,9898426276524672L,-1,0
new374,9898426300936832L,-1,0
new375,9853087554581120L,-1,0
new376,9853087528071808L,-1,0
new383,11268349070445376L,1,0
new384,590785471427200L,-1,0
new389,590785493945728L,-1,0
new391,12394306950211712L,0,0
new392,12394306950466688L,0,0
new393,12693349400586368L,0,0
new394,12693349416872064L,0,0
new395,591060372107904L,-1,0
new396,591060372140672L,-1,0
new397,12394306958600320L,0,0
new398,12394306958855296L,0,0
new399,591060371845760L,-1,0
new400,12693349400406144L,0,0
new401,12693349401454720L,0,0
new402,590785471394432L,-1,0
new403,12693349367031936L,0,0
new404,12693349383317632L,0,0
new405,590785471401344L,-1,0
new406,12693349366829952L,0,0
new407,12693349367878528L,0,0
new408,590785493944704L,-1,0
new409,9853095312470912L,-1,0
new410,9853095312470656L,-1,0
new411,891227038888576L,-1,0
new412,9853071421951360L,-1,0
new413,891227046709632L,-1,0
new414,9853071421715072L,-1,0
new415,12395406454163584L,0,0
new416,12395406454164608L,0,0
new417,13230751831886976L,0,0
new418,9853095312438144L,-1,0
new419,13230751814805632L,0,0
new420,13239806679345280L,0,0
new421,13239806687504512L,0,0
new422,9853095312444800L,-1,0
new423,19432892896141344L,-1,0
new424,12395406453901440L,0,0
new425,12395406453902464L,0,0
new426,13239806679335040L,0,0
new427,13239806687970432L,0,0
new428,12692815767997568L,0,0
new429,9853095312437888L,-1,0
new430,12692815750916224L,0,0
new431,13230751797580672L,0,0
new432,891227037840000L,-1,0
new433,9853071421696384L,-1,0
new435,13230751781229440L,0,0
new436,13239806645769088L,0,0
new437,13239806653928320L,0,0
new438,891227038321024L,-1,0
new441,9853071421689216L,-1,0
new442,12692815733691264L,0,0
new444,12692815717340032L,0,0
new445,891227038550400L,-1,0
new448,13239806645780608L,0,0
new449,13239806654416000L,0,0
new450,9853071421682304L,-1,0
new453,20284624882258816L,10,0
new454,20284617668055936L,11,0
new455,9034234029560704L,-1,0
new456,18026040127705984L,-1,0
new457,18061475218502528L,-1,0
new458,2278793524308352L,12,0
new460,9034234037949312L,-1,0
new461,9034234038997888L,-1,0
new462,18061475210113920L,-1,0
new463,2278793533002112L,-1,0
new464,18026040128525184L,-1,0
new465,9033959151653760L,-1,0
new466,18016961338594176L,-1,0
new467,18061475210119552L,-1,0
new468,9033676457661312L,-1,0
new469,9033676463952768L,-1,0
new470,9033676465001344L,-1,0
new471,9033667867726720L,-1,0
new472,18016961339478912L,-1,0
new473,18061475218508160L,-1,0
new474,9033935261348480L,-1,0
new475,9034210147644032L,-1,0
new476,9034210163929728L,-1,0
new477,18060702384449920L,-1,0
new478,2278800780047232L,-1,0
new479,18026016237775488L,-1,0
new480,2278800772051840L,12,0
new482,9034210139255424L,-1,0
new483,18026016236956288L,-1,0
new484,18060702392838528L,-1,0
new485,18016961373737600L,-1,0
new486,9033676497957504L,-1,0
new487,9033676514243200L,-1,0
new488,18060702384441728L,-1,0
new489,9033667924079232L,-1,0
new490,9033676514013824L,-1,0
new491,18016961372154496L,-1,0
new492,18060702392830336L,-1,0
new494,20284625184215936L,13,0
new495,20284625184248704L,13,0
new496,9033951333471104L,-1,0
new497,9033951334519680L,-1,0
new498,2270237949520256L,-1,0
new499,2270237950568832L,-1,0
new500,9033951335568256L,-1,0
new501,2261439727415936L,6,0
new503,2261439671063424L,6,0
new505,2270245197263744L,-1,0
new506,2270245198312320L,-1,0
new507,9033951391920768L,-1,0
new508,9889371411722880L,-1,0
new509,9889371436135040L,-1,0
new510,590518132290176L,-1,0
new511,882172181492352L,-1,0
new512,9033951367475840L,-1,0
new513,9033951391888000L,-1,0
new514,9889371436233344L,-1,0
new518,2261439727899008L,7,0
new519,11558128634876800L,4,0
new520,11558104718927680L,1,0
new521,590518127047296L,-1,0
new522,2261439686521472L,8,0
new523,11558104744126848L,4,0
new524,2261439686521728L,7,0
new525,11558104744127104L,4,0
new526,590518132773248L,-1,0
new527,12668085345782912L,0,0
new528,12668085329209472L,0,0
new529,590526722421376L,-1,0
new530,590526722454144L,-1,0
new532,12668085354171520L,0,0
new533,12668085329471616L,0,0
new534,590526722224768L,-1,0
new535,590518125998720L,-1,0
new536,590518126481792L,-1,0
new538,590518132740480L,-1,0
new540,9033667883184768L,-1,0
new541,9033959151874944L,-1,0
new543,9033667883185024L,-1,0
new544,9033959151874688L,-1,0
new545,9033935261355392L,-1,0
new546,882172174152320L,-1,0
new547,2261449113670016L,13,0
new548,9033667916739200L,-1,0
new549,2261449113219968L,11,0
new550,9033667924562304L,-1,0
new551,882172181909888L,-1,0
new552,9033935261119104L,-1,0
new553,9033667882619264L,-1,0
new556,12430590826253440L,0,0
new557,9033667882136192L,-1,0
new559,12430590817362048L,0,0
new560,12721112069202048L,0,0
new561,12721112086217856L,0,0
new562,9033959151842176L,-1,0
new563,12411615668430976L,0,0
new564,12411615669193856L,0,0
new566,19424337321287712L,-1,0
new567,9033959151848832L,-1,0
new570,12430590825991296L,0,0
new571,9033667882136448L,-1,0
new572,12685927697113216L,0,0
new573,12685927714129024L,0,0
new574,12430590817353856L,0,0
new575,9033959151841920L,-1,0
new576,12394538878462080L,0,0
new577,12394538879224960L,0,0
new578,9033935261100416L,-1,0
new579,12411615634854784L,0,0
new580,12411615634887552L,0,0
new582,882172173103744L,-1,0
new583,9033667916173696L,-1,0
new586,9033667915690624L,-1,0
new588,882172173521280L,-1,0
new591,12394538844885888L,0,0
new592,12394538844918656L,0,0
new593,9033935261093248L,-1,0
new594,2261439683376000L,10,0
new595,2261449112171392L,11,0
new596,9033667916403072L,-1,0
new597,11558127561200512L,4,0
new598,882172173750656L,-1,0
new599,9033935261086336L,-1,0
new601,20275547787842432L,-1,0
new603,20275547787580288L,-1,0
new604,20275546714100608L,-1,0
new606,20275546714581632L,12,0
new607,20275546713904000L,-1,0
new608,20275547788891008L,-1,0
new609,18026040127468416L,-1,0
new610,20275547788628864L,-1,0
new611,18016961338421888L,-1,0
new612,20275546715149184L,-1,0
new613,18026040127468160L,-1,0
new614,18016961338422144L,-1,0
new615,20275546714952576L,-1,0
new616,18026016236726656L,-1,0
new617,18016961371976320L,-1,0
new618,18016961372688768L,-1,0
new619,18026016236712576L,-1,0
new620,18024916189041536L,-1,0
new621,18024916182750080L,-1,0
new622,18024382539355008L,-1,0
new623,18024382558524288L,-1,0
new624,18024916189008768L,-1,0
new625,18024916182724224L,-1,0
new626,18024916182717312L,-1,0
new627,18024916189015680L,-1,0
new628,18024382539322240L,-1,0
new629,18024382558212736L,-1,0
new630,18024382557475712L,-1,0
new631,18024382539329152L,-1,0
new634,21965806372652608L,5,0
new637,9035902110968704L,-1,0
new638,10161802000754560L,-1,0
new639,18026040127687552L,-1,0
new640,18026016236931456L,-1,0
new641,9010304105892736L,-1,0
new642,9035902110960512L,-1,0
new643,18016961338577536L,-1,0
new644,10161802009414528L,-1,0
new649,9010304105884544L,-1,0
new651,10136203995670400L,-1,0
new652,9010304105878400L,-1,0
new653,18026040127687296L,-1,0
new654,10136204004332416L,-1,0
new655,9035902110976896L,-1,0
new656,18016961338577792L,-1,0
new657,18016961372131712L,-1,0
new662,21700549192188992L,8,0
new658,9009797568187200L,-1,0
new659,9010897079798592L,-1,0
new660,10136796978252608L,-1,0
new661,21700548118447424L,9,0
new664,10160702497753952L,-1,0
new665,21981749290519360L,5,0
new666,22247006470703936L,6,0
new667,18026016236931904L,-1,0
new668,10160702489125760L,-1,0
new669,9010897079806784L,-1,0
new670,10160702489125728L,-1,0
new671,18026040127687040L,-1,0
new672,10136796969592640L,-1,0
new673,18016961372131968L,-1,0
new674,10160702497753984L,-1,0
new675,9010897079814976L,-1,0
new676,18016961372153984L,-1,0
new677,22247006471193664L,8,0
new678,10160668138040448L,-1,0
new680,21700548117965632L,7,0
new681,21700549191699264L,6,0
new682,21693127488211264L,8,0
new683,9009797568194688L,-1,0
new684,10160668129387392L,-1,0
new685,10135697466648704L,-1,0
new686,9009797568179008L,-1,0
new687,10160668129387360L,-1,0
new688,18026016236931712L,-1,0
new689,10160668138017664L,-1,0
new690,10135697457964864L,-1,0
new691,18016961338577280L,-1,0
new692,2261173169385344L,11,0
new693,10161802000753536L,-1,0
new694,10161802009404480L,-1,0
new695,10161802000753440L,-1,0
new696,10161802009381760L,-1,0
new697,10136204004320384L,-1,0
new699,10136203995669376L,-1,0
new700,10136204004299648L,-1,0
new701,10136203995669280L,-1,0
new703,10136796978219840L,-1,0
new704,10136796978242624L,-1,0
new705,10136796969591616L,-1,0
new706,10136796969591584L,-1,0
new707,10135697466614912L,-1,0
new708,10135697466615936L,-1,0
new709,10135697457963840L,-1,0
new710,10135697457963808L,-1,0
new711,20284617668209280L,12,0
new714,10159602985429856L,-1,0
new715,10159602977500032L,-1,0
new716,10159602977500000L,-1,0
new717,20284618742770560L,12,0
new718,10159602985429888L,-1,0
new719,20284617669284480L,12,0
new720,2261166995589952L,7,0
new721,2261166995597696L,-1,0
new722,20284617668209536L,12,0
new725,10159568626478208L,-1,0
new726,10159568617761664L,-1,0
new727,10159568617761632L,-1,0
new728,2261166995597440L,-1,0
new729,10159568626455424L,-1,0
new730,20284618742770304L,12,0
new731,20284617669284736L,12,0
new732,2261174243347328L,10,0
new734,22247005397205024L,8,0
new737,10159602977501056L,-1,0
new738,18061475210087296L,-1,0
new739,10159602985430912L,-1,0
new740,10159568617762688L,-1,0
new741,10159568626488192L,-1,0
new742,9034802598866816L,-1,0
new743,18060702384409408L,-1,0
new744,10160702489128832L,-1,0
new745,9034768239390592L,-1,0
new746,9034802598604672L,-1,0
new747,10160702497058688L,-1,0
new748,9034768239128448L,-1,0
new749,10160668129390464L,-1,0
new750,9034768239661952L,-1,0
new751,10160668138115968L,-1,0
new752,9034802599128960L,-1,0
new754,20565303461499776L,-1,0
new755,20565303436792704L,-1,0
new756,20565303461980800L,12,0
new757,20565303462548352L,-1,0
new758,18061224491365248L,-1,0
new759,20565303436825472L,-1,0
new760,18061224491364992L,-1,0
new761,18061200600623488L,-1,0
new762,18061200600609408L,-1,0
new763,18060100561130368L,-1,0
new767,18060100552741760L,-1,0
new776,21693126414477440L,11,0
new777,18060100561097600L,-1,0
new778,18060100552715904L,-1,0
new779,18060100552708992L,-1,0
new780,18060100561104512L,-1,0
new782,21965805298910784L,5,0
new783,9071086483057536L,-1,0
new784,10196986372843392L,-1,0
new785,18061224491362176L,-1,0
new786,18061200600606080L,-1,0
new787,9071086457874304L,-1,0
new788,10196986364454784L,-1,0
new791,18061224491361920L,-1,0
new792,9071086483065728L,-1,0
new793,10195886852825952L,-1,0
new794,21700549192189248L,8,0
new795,9046081426712384L,-1,0
new796,10171981333292864L,-1,0
new797,18061200600606528L,-1,0
new798,21981748216777536L,5,0
new799,10195886861214592L,-1,0
new800,9046081451895616L,-1,0
new801,18061224491361664L,-1,0
new802,10195886861214560L,-1,0
new803,10171981341681472L,-1,0
new804,10195886852825984L,-1,0
new805,9046081451903808L,-1,0
new807,21700549191707456L,6,0
new808,18061200600606336L,-1,0
new809,10196986364453664L,-1,0
new810,10196986372842368L,-1,0
new811,10196986372842272L,-1,0
new812,10196986364453760L,-1,0
new813,10171981333291840L,-1,0
new814,10171981333291808L,-1,0
new815,10171981341680448L,-1,0
new816,10171981341680416L,-1,0
new817,10978739131804512L,-1,0
new818,20855574514412416L,12,0
new820,10978739140193152L,-1,0
new821,10978739140193120L,-1,0
new822,20855574506023808L,12,0
new823,10978739131804544L,-1,0
new824,20855574514412160L,12,0
new826,20855574506023552L,12,0
new828,22247006470946848L,8,0
new829,10978739140194176L,-1,0
new830,18026290846190464L,-1,0
new831,10978739131805568L,-1,0
new832,18016969693926272L,-1,0
new833,9069986970955648L,-1,0
new834,18025518020512576L,-1,0
new835,10195886861217664L,-1,0
new836,9069986946248576L,-1,0
new837,10195886852829056L,-1,0
new838,18016962446190720L,-1,0
new839,9069986971217792L,-1,0
new841,20855574514422656L,13,0
new842,20275555035665280L,-1,0
new843,20855574506034048L,13,0
new844,20275555035337600L,-1,0
new846,20275546680611712L,-1,0
new848,20275546680349568L,-1,0
new850,18016969693925760L,-1,0
new851,20275555036713856L,-1,0
new852,18061224491373440L,-1,0
new853,18026290846184320L,-1,0
new854,20275555036386176L,-1,0
new855,20275546681660288L,-1,0
new856,18026290846189952L,-1,0
new857,18016969693475712L,-1,0
new858,20275546681398144L,-1,0
new859,18016962446168448L,-1,0
new860,19423220361355648L,-1,0
new861,19423220630041216L,-1,0
new862,18061200600623744L,-1,0
new863,19149441990749568L,-1,0
new864,18025518020520320L,-1,0
new865,19423220361358720L,-1,0
new866,19423220361343872L,-1,0
new867,19149441990734720L,-1,0
new868,18016962446430592L,-1,0
new869,19149174629831040L,-1,0
new870,18025518020512128L,-1,0
new871,19149174629086080L,-1,0
new872,19149441968485248L,-1,0
new873,19149174632231808L,-1,0
new874,18016969693644928L,-1,0
new877,9027887433558912L,-1,0
new878,21692026902850112L,8,0
new880,9010045065679744L,-1,0
new881,18026290846403456L,-1,0
new882,18025518020725120L,-1,0
new883,9027887433550720L,-1,0
new886,9010045065669504L,-1,0
new889,18026290846403136L,-1,0
new890,9010045065663360L,-1,0
new891,9027887433569152L,-1,0
new892,18016969693631360L,-1,0
new893,18016962445873536L,-1,0
new894,9027106286373696L,-1,0
new895,18016962445887616L,-1,0
new900,9010029496429184L,-1,0
new901,18025518020725568L,-1,0
new902,9027106286381888L,-1,0
new903,18026290846402944L,-1,0
new904,18016962445895808L,-1,0
new909,9010029496428672L,-1,0
new910,9027106286398080L,-1,0
new911,18025518020725312L,-1,0
new912,9010029496412992L,-1,0
new913,18016969693630848L,-1,0
new917,625702228225920L,-1,0
new918,19423220629791104L,-1,0
new919,625703310431104L,-1,0
new920,625703309897600L,-1,0
new921,625703301967744L,-1,0
new922,625702236689280L,-1,0
new923,19423220629785984L,-1,0
new924,19423220629779072L,-1,0
new925,625702236697472L,-1,0
new926,600705518561152L,-1,0
new927,21965805298409504L,7,0
new929,601239176647552L,-1,0
new930,2261165921856128L,-1,0
new931,601239176653696L,-1,0
new932,601239168247680L,-1,0
new933,2261165921855872L,-1,0
new935,600705526961024L,-1,0
new936,21965805298386496L,9,0
new937,2261165921855616L,-1,0
new938,600705526969216L,-1,0
new939,19423220630048128L,-1,0
new943,600732638948160L,-1,0
new944,600732638963840L,-1,0
new945,600698270803776L,-1,0
new946,600698279225728L,-1,0
new950,600698279225472L,-1,0
new951,19423220629877376L,-1,0
new952,600732630542144L,-1,0
new954,9035309136572288L,-1,0
new955,9034775487435648L,-1,0
new956,9035309136310144L,-1,0
new957,9034775486885760L,-1,0
new958,9034775487419264L,-1,0
new959,9035309137122176L,-1,0
new962,20565310709322624L,-1,0
new963,20565310684550016L,-1,0
new965,20565310709740160L,12,0
new967,20284617669104512L,11,0
new968,20565310710371200L,-1,0
new969,18061475210081152L,-1,0
new970,20565310684582784L,-1,0
new971,18026040127476608L,-1,0
new972,18061475210086784L,-1,0
new973,18016961338430336L,-1,0
new974,19149441983056256L,-1,0
new975,19149442259169920L,-1,0
new976,18060702384417152L,-1,0
new977,19149441982360960L,-1,0
new978,18026016236726912L,-1,0
new979,19423220361620864L,-1,0
new980,19423220361606016L,-1,0
new981,19149441982346112L,-1,0
new982,18016961372689024L,-1,0
new983,19149174621442432L,-1,0
new984,18060702384408960L,-1,0
new985,19149174621344128L,-1,0
new986,19149174897521280L,-1,0
new987,19149174620697472L,-1,0
new997,19423220361704320L,-1,0
new1001,1989132063107968L,-1,0
new1002,9063071805647744L,-1,0
new1003,21692027976591936L,7,0
new1004,1989132071496544L,-1,0
new1005,18061475210078080L,-1,0
new1006,18060702384399744L,-1,0
new1007,1989132071496576L,-1,0
new1008,9063071780464512L,-1,0
new1009,1989132063107936L,-1,0
new1011,18061475210077760L,-1,0
new1012,9063071805657984L,-1,0
new1013,9062290633287488L,-1,0
new1014,18060702384400192L,-1,0
new1016,9062290658470720L,-1,0
new1017,18061475210077568L,-1,0
new1018,18060702384399936L,-1,0
new1020,9062290658486912L,-1,0
new1021,1989132063108992L,-1,0
new1022,1989132071497600L,-1,0
new1023,625969589940096L,-1,0
new1024,1751637551509376L,-1,0
new1025,625737669373824L,-1,0
new1026,19149174889615744L,-1,0
new1027,19149442251491712L,-1,0
new1028,1751637559897984L,-1,0
new1029,625737669635968L,-1,0
new1030,19149174889132672L,-1,0
new1031,625737661706112L,-1,0
new1032,625969597607808L,-1,0
new1033,19149174889779584L,-1,0
new1034,19149442250788224L,-1,0
new1035,19149442250781312L,-1,0
new1036,625969598411648L,-1,0
new1037,610026671335296L,-1,0
new1038,1752737063135104L,-1,0
new1039,21965806372151328L,7,0
new1041,626837181729664L,-1,0
new1042,1752737071523712L,-1,0
new1043,626837181737856L,-1,0
new1044,626837173331840L,-1,0
new1046,610026679733120L,-1,0
new1047,21965806372128320L,9,0
new1048,610026679743360L,-1,0
new1049,1751637551506304L,-1,0
new1050,19149442259176832L,-1,0
new1051,1727732040361792L,-1,0
new1054,601832150575936L,-1,0
new1055,1751637559894880L,-1,0
new1056,1751637559894912L,-1,0
new1057,609253845657408L,-1,0
new1058,1727732031973184L,-1,0
new1059,19149174892278400L,-1,0
new1060,601832150567744L,-1,0
new1061,1751637551506272L,-1,0
new1062,609253854079360L,-1,0
new1063,19149174898004352L,-1,0
new1066,19149442236658304L,-1,0
new1067,601832142169920L,-1,0
new1068,609253854055232L,-1,0
new1069,1752737063134080L,-1,0
new1070,1752737071522592L,-1,0
new1071,1752737071522688L,-1,0
new1072,1752737063133984L,-1,0
new1073,1727732040360736L,-1,0
