名称,状态,最优步数,类型
new464,2870391093891998L,-1,30
new465,2870391077611422L,-1,30
new469,19704507130973054L,-1,30
new470,2261855222130270L,31,30
new471,2834115783346590L,-1,30
new472,20276210714052766L,-1,30
new475,19704507130972798L,-1,30
new476,2253505545703838L,-1,30
new477,11832003549498206L,35,30
new478,20267903811856542L,37,30
new479,2253505545736606L,-1,30
new481,19143172136109182L,-1,30
new482,2834115783354782L,-1,30
new485,20276210698359710L,-1,30
new487,2535032237943710L,-1,30
new491,3943488656303998L,-1,30
new493,3943488916606846L,-1,30
new494,74325233062814L,75,30
new495,18370206755525534L,-1,30
new496,18034855515597982L,46,30
new497,18088722928593822L,-1,30
new499,2543330182063710L,43,30
new500,2869884271470462L,-1,30
new502,20557676313077406L,-1,30
new503,2552640807965086L,13,30
new505,2552640808227230L,13,30
new506,18016989248819102L,-1,30
new508,18060961156196478L,92,30
new509,2535032271686302L,-1,30
new511,2269447358395038L,-1,30
new513,2269447357346462L,-1,30
new514,18018354217970334L,-1,30
new515,2269447335596958L,-1,30
new518,21402616353302942L,-1,30
new519,21411411943000222L,-1,30
new524,21411411951388830L,-1,30
new525,20276219303987614L,-1,30
new526,18141001294326622L,66,30
new527,2870382487414430L,-1,30
new531,3395381607846814L,-1,30
new532,18141001294326366L,66,30
new533,3669158987065214L,-1,30
new534,3395381599464094L,-1,30
new535,2870382487414686L,-1,30
new536,3395381599458206L,-1,30
new540,20285006312149918L,-1,30
new539,2269447357346718L,-1,30
new541,3395381607852702L,-1,30
new542,3669158987065246L,-1,30
new543,21676393951970718L,-1,30
new544,21676393936512414L,-1,30
new545,1692814686349470L,-1,30
new546,11542179273075582L,-1,30
new547,1692814686327710L,-1,30
new550,2869884271470206L,-1,30
new552,2543330182056574L,44,30
new553,20866647922050206L,-1,30
new554,2543330182089342L,44,30
new556,3387684034766718L,-1,30
new557,3387684034766750L,-1,30
new559,20866647921300382L,-1,30
new560,19706706086940542L,60,30
new561,1426688916090014L,-1,30
new564,2535032271686558L,-1,30
new565,1426688916067230L,-1,30
new566,18104717645565822L,-1,30
new567,20839134176503166L,-1,30
new568,3943488656303742L,-1,30
new569,2834080350753694L,-1,30
new570,20831463534027934L,-1,30
new571,3943488656297854L,-1,30
new573,18088224712387198L,-1,30
new575,18088224712380286L,-1,30
new577,20831463534007198L,-1,30
new578,19704507130777470L,-1,30
new581,2261855222123134L,30,30
new585,19704507130777214L,-1,30
new587,2253503431807390L,-1,30
new588,20839134176488862L,34,30
new590,2253503431062430L,-1,30
new592,20283906777191326L,-1,30
new594,1708163892876190L,-1,30
new596,19705013936918430L,-1,30
new598,1426688916165534L,-1,30
new599,19705005346983838L,-1,30
new600,2870391077364030L,47,30
new602,2870391085503390L,-1,30
new603,2870391077349278L,-1,30
new605,2870391085999262L,-1,30
new607,19705005346983582L,-1,30
new611,19196532759224446L,-1,30
new612,2253505537315230L,-1,30
new613,18105224292249502L,51,30
new614,2253505537347998L,-1,30
new615,2253505537249694L,-1,30
new617,21692336855148958L,-1,30
new619,19705013936917662L,-1,30
new622,21692336870574494L,-1,30
new624,3395381607879582L,-1,30
new625,21965566894147710L,36,30
new626,18018354217970590L,-1,30
new627,3395381599490974L,-1,30
new629,2269447358395294L,-1,30
new631,1143883532431262L,24,30
new632,2869884271208062L,-1,30
new633,10150798783279006L,31,30
new634,1692814686360478L,-1,30
new639,2869884271208318L,-1,30
new640,2552606448282782L,-1,30
new641,10151366052898942L,29,30
new642,2552606463675550L,-1,30
new643,2870382487676574L,-1,30
new644,2870382487196574L,-1,30
new645,21410003715180958L,-1,30
new646,20276210714052958L,44,30
new647,18016989282396286L,-1,30
new648,20276210698365854L,-1,30
new649,2535032237943454L,-1,30
new650,19705013936919454L,-1,30
new657,21411411943000478L,-1,30
new660,3943487582561950L,-1,30
new661,18088722928587678L,-1,30
new662,21411411951389086L,-1,30
new664,2834081423609726L,-1,30
new665,18088722928593566L,-1,30
new667,2834081424993438L,-1,30
new668,18105215861773214L,-1,30
new669,20276219288299678L,-1,30
new670,20839134176503198L,-1,30
new671,20276219288293790L,-1,30
new673,20276219303987358L,-1,30
new675,19706121971405214L,-1,30
new676,19706121971412126L,-1,30
new677,2552605374043038L,-1,30
new678,2552605389918878L,7,30
new680,18651681470589086L,-1,30
new682,2534963585765278L,47,30
new684,21393792687739294L,-1,30
new685,3987503741406046L,-1,30
new686,3959431835242366L,-1,30
new688,2261855155081086L,28,30
new690,18651681470583710L,-1,30
new691,18061837295757918L,-1,30
new693,18387291940645246L,-1,30
new694,2543802661996158L,-1,30
new695,2543802661267070L,-1,30
new696,3660365025831806L,36,30
new697,18105224191579038L,-1,30
new698,19705606575337086L,-1,30
new699,19423547583703166L,-1,30
new700,2834080349696670L,-1,30
new701,19705022560413822L,-1,30
new703,18060961122440094L,-1,30
new704,19705606575337342L,-1,30
new705,19705022560406686L,-1,30
new706,2834080349696926L,-1,30
new707,19423547583696030L,-1,30
new710,575203580898174L,-1,30
new712,1763183396414622L,-1,30
new713,1763183396413598L,-1,30
new714,1763183396393886L,-1,30
new717,1145231672733086L,-1,30
new718,19157981166948222L,-1,30
new721,18015588604267678L,33,30
new722,1145231672888734L,-1,30
new723,21409735607390622L,4,30
new725,574344587438974L,-1,30
new726,18069757249005694L,-1,30
new729,18069757249194110L,-1,30
new731,3959429687537566L,-1,30
new732,18025785341544606L,-1,30
new733,19424371874304414L,-1,30
new734,3468534001444670L,49,30
new738,3959706713149310L,-1,30
new739,2535006593928350L,38,30
new741,2534534089041534L,43,30
new744,2535006568990334L,-1,30
new746,19196532758962270L,-1,30
new747,2535006568769150L,-1,30
new749,2262319011327902L,-1,30
new750,2834081423921566L,-1,30
new751,19706104791543454L,-1,30
new754,2253574223237534L,12,30
new756,18387291940628318L,-1,30
new757,2253574223171998L,12,30
new758,19196532758954078L,-1,30
new761,18025785341318046L,-1,30
new762,3678541007555166L,-1,30
new763,19706113381478302L,-1,30
new764,2834081424183710L,-1,30
new766,18069757248999070L,-1,30
new767,18105224191644574L,-1,30
new768,19706104791543710L,-1,30
new769,2870391077348510L,-1,30
new771,18378496652911710L,77,30
new772,2870391077114782L,-1,30
new774,18025793126175134L,46,30
new775,18025793931479454L,-1,30
new776,18016722692116894L,-1,30
new777,2870391077610654L,-1,30
new779,19724298340279390L,53,30
new782,583123500593054L,-1,30
new783,18651681470616478L,-1,30
new784,18016722692139166L,-1,30
new786,3398165290821182L,48,30
new787,18016722692140190L,-1,30
new788,3398165290338110L,48,30
new790,18025793126198430L,56,30
new792,2543793971261342L,-1,30
new794,3389369197315902L,47,30
new796,2834080349852318L,7,30
new797,2534963619384990L,-1,30
new799,3959981590260350L,-1,30
new802,3959981590260606L,-1,30
new803,18025785341316254L,-1,30
new804,18025785341544574L,-1,30
new805,18015587530511006L,-1,30
new806,1145230599139998L,-1,30
new807,18015587529806750L,33,30
new808,1145230598755230L,-1,30
new809,19157980093207454L,-1,30
new813,18025785341317022L,-1,30
new814,19423547583703198L,-1,30
new815,19141478585324446L,-1,30
new816,19705022560413854L,-1,30
new817,19141478576844702L,38,30
new819,18015853559042974L,35,30
new820,19141478585316254L,-1,30
new821,19423547550861726L,51,30
new823,18016722692673950L,-1,30
new824,18016722692706718L,-1,30
new825,18025793126732190L,58,30
new826,18025793126764958L,59,30
new827,2543836953888926L,-1,30
new828,3959980516518558L,-1,30
new830,3959980516518814L,-1,30
new831,2543836954625182L,-1,30
new833,2543836953875358L,-1,30
new835,2834081423608990L,-1,30
new836,18025785375099742L,-1,30
new837,2834081423617182L,-1,30
new838,18651174689581950L,-1,30
new839,565548527971198L,-1,30
new841,18651681504143518L,-1,30
new844,18651681495721310L,67,30
new845,1744224983212926L,-1,30
new847,1744224974824318L,-1,30
new848,18378496652904574L,74,30
new849,18651174689581694L,-1,30
new850,21393792679285150L,3,30
new851,18378496645826686L,74,30
new853,21393792679350686L,-1,30
new855,18017219868135838L,-1,30
new856,19724298340272254L,52,30
new857,3987503741143902L,-1,30
new860,2534997710399358L,-1,30
new861,18651681495721886L,-1,30
new862,2534997710399390L,-1,30
new863,18651672905787294L,-1,30
new864,18651681504138142L,-1,30
new866,2253574191780254L,11,30
new867,18017219868159134L,-1,30
new869,18015588604275870L,32,30
new870,2253574198858142L,11,30
new871,18017219868136350L,-1,30
new872,3678541007555422L,-1,30
new873,18651672905787038L,-1,30
new874,18060961156000414L,-1,30
new875,18069757249194334L,-1,30
new876,18061837295757438L,-1,30
new877,19705022526852510L,-1,30
new880,18025793931250846L,-1,30
new881,19423547550141854L,-1,30
new883,18025793931479166L,-1,30
new884,19705022526852254L,-1,30
new885,18025793931251102L,-1,30
new886,19423547550141598L,-1,30
new887,1145230599140254L,-1,30
new890,19704507130826622L,-1,30
new891,2534997710620478L,-1,30
new892,2534997979063934L,-1,30
new893,2535006593934494L,-1,30
new894,2534997710620542L,-1,30
new896,2535006568990526L,-1,30
new897,2534997710620574L,-1,30
new898,18061837295765630L,-1,30
new901,21409735599002014L,4,30
new905,1411348299540638L,-1,30
new906,574344620993406L,-1,30
new907,3660869700184958L,5,30
new908,1411348299539614L,-1,30
new910,19705022560602462L,36,30
new911,565779382464414L,-1,30
new912,3660869700184990L,5,30
new914,1744491262796702L,-1,30
new915,18025785375099038L,-1,30
new917,1744491271185310L,-1,30
new918,2261855188569982L,27,30
new921,1145231672896926L,-1,30
new922,3398165290821438L,48,30
new923,18025785374894238L,-1,30
new924,20268505282958238L,-1,30
new926,20268505282700958L,-1,30
new927,3389369197799262L,47,30
new928,3660362911903646L,7,30
new929,20268505282696094L,-1,30
new930,20268505282963102L,-1,30
new931,3389369197799230L,48,30
new932,18651174689580926L,-1,30
new933,1411348299573406L,-1,30
new934,90559511848830L,-1,30
new936,1692823276284062L,-1,30
new937,3660869700186014L,5,30
new939,18015862147928990L,35,30
new940,18651174689580670L,-1,30
new941,3468534001444414L,49,30
new942,3468534000961342L,50,30
new946,18015587530511262L,-1,30
new947,18015570593952414L,25,30
new949,18651681495722910L,-1,30
new950,18651672905788318L,-1,30
new951,18651681504170910L,-1,30
new954,18105232881919390L,-1,30
new955,20268505267753886L,-1,30
new956,2543802661996350L,-1,30
new958,18105232881919358L,-1,30
new959,20268505259365278L,-1,30
new960,18069757249006238L,-1,30
new961,18651672905788062L,-1,30
new963,2534963585602462L,-1,30
new964,2543793971261086L,-1,30
new965,21393545124188574L,6,30
new966,2834115783649438L,-1,30
new967,2543793971254174L,-1,30
new969,3959980550261406L,-1,30
new970,18025785374870686L,-1,30
new971,18070031288259486L,-1,30
new972,19705005347034014L,-1,30
new973,3959429687530398L,-1,30
new974,3959980550261662L,-1,30
new975,18025785375099006L,-1,30
new976,19706113381477534L,-1,30
new977,3959429687537310L,-1,30
new978,2262319011327646L,-1,30
new979,2262319011320734L,-1,30
new980,18017219868725662L,-1,30
new982,18025785374894206L,-1,30
new984,19706113381471134L,-1,30
new985,18017219867980702L,-1,30
new986,19705022526853534L,-1,30
new987,19423547550142878L,-1,30
new990,18025793931479198L,-1,30
new992,18025793931252126L,-1,30
new994,3959981624003198L,-1,30
new995,3959981624003454L,-1,30
new996,2543836920334494L,-1,30
new998,2543836920342686L,-1,30
new1001,2543836920320926L,-1,30
new1003,2543802560597150L,-1,30
new1004,18016714102204574L,-1,30
new1005,18016714102205598L,-1,30
new1006,2543802560605342L,-1,30
new1008,18025784536263838L,57,30
new1009,18025784536241054L,56,30
new1010,18025785341545374L,-1,30
new1011,18016714102182814L,-1,30
new1012,2543802560582558L,-1,30
new1015,3669161126194046L,36,30
new1016,3380538167317406L,-1,30
new1018,21393270279836062L,6,30
new1019,21965566625711454L,38,30
new1022,21965566625711486L,37,30
new1023,3380538158928798L,-1,30
new1024,21411136796944798L,-1,30
new1025,18088224712642430L,-1,30
new1027,19724298306717822L,53,30
new1028,2253538764927902L,-1,30
new1029,21411136797418910L,-1,30
new1031,19707221483006366L,-1,30
new1033,2825276741185438L,-1,30
new1034,2825276759053214L,-1,30
new1035,1763183396950942L,-1,30
new1037,1145266032437662L,-1,30
new1039,18016722692697246L,-1,30
new1042,1145266032626078L,-1,30
new1043,18025793126755486L,59,30
new1044,3387686125366142L,50,30
new1045,2543802560606110L,47,30
new1048,2825311100922782L,-1,30
new1049,2553723155698590L,-1,30
new1051,2825311118758814L,-1,30
new1052,21965290615925150L,-1,30
new1054,3380538182521758L,-1,30
new1056,3380538182264478L,-1,30
new1058,2543836954625630L,38,30
new1061,3380538182259614L,-1,30
new1062,19724298272975230L,52,30
new1063,3380538182526622L,-1,30
new1064,2253538763879326L,-1,30
new1065,2543836920343454L,-1,30
new1066,2543836953889694L,-1,30
new1067,19705005347180190L,72,30
new1069,1763183396938910L,-1,30
new1070,1763183396918174L,-1,30
new1071,18060737784131198L,-1,30
new1074,3395657022368382L,-1,30
new1075,21410037278239134L,-1,30
new1076,3395657022361470L,-1,30
new1077,3395657022367358L,-1,30
new1078,21410037278238110L,-1,30
new1079,18060737784318334L,78,30
new1080,2588916100917150L,-1,30
new1082,2588916117705630L,-1,30
new1084,18070039886664606L,-1,30
new1086,18104665847230366L,-1,30
new1087,2870391077606302L,-1,30
new1089,2553731745616798L,-1,30
new1091,2588916109305758L,-1,30
new1092,19704507130974078L,-1,30
new1093,2261855222130302L,30,30
new1094,19423272429785502L,-1,30
new1096,19423272404544926L,-1,30
new1097,2535006486238110L,-1,30
new1099,2534997878239134L,-1,30
new1100,2535006468108190L,41,30
new1101,18016128403395486L,35,30
new1103,19704507130973822L,-1,30
new1105,19142896989040030L,-1,30
new1106,2253539838366110L,-1,30
new1108,19142896989767070L,-1,30
new1110,3395603897576318L,5,30
new1111,18016128403133342L,34,30
new1113,3395603897576350L,5,30
new1114,19142896989302174L,-1,30
new1115,19142896989775262L,-1,30
new1116,2535040886556830L,-1,30
new1117,2535040861619806L,39,30
new1122,2535040827845534L,-1,30
new1123,2535040861391774L,-1,30
new1125,18070039886631838L,-1,30
new1128,9097758666166142L,-1,30
new1129,21393270246019486L,6,30
new1130,21393270238941598L,6,30
new1133,18070039886638238L,-1,30
new1134,18070039878183294L,47,30
new1135,2253539839414686L,-1,30
new1137,2543330182063742L,44,30
new1139,3678506647816830L,-1,30
new1140,3678506647113598L,-1,30
new1142,19157971235615390L,-1,30
new1143,19157971243520926L,-1,30
new1146,19157971244003998L,-1,30
new1147,19157971235132318L,-1,30
new1150,19157980093190814L,-1,30
new1152,3395655948620702L,7,30
new1153,3395655948626590L,-1,30
new1154,19157980093191070L,-1,30
new1156,3395655948625566L,-1,30
new1158,2262319112146590L,34,30
new1162,19157980093385886L,34,30
new1164,3959981623824254L,-1,30
new1165,19425746540562590L,-1,30
new1166,18060961122422686L,-1,30
new1168,18060961122422430L,-1,30
new1169,19157981166947486L,-1,30
new1171,18060961122617470L,-1,30
new1173,19707221516748958L,-1,30
new1174,19157981166955678L,-1,30
new1176,3678505573372830L,7,30
new1178,3678505574075038L,-1,30
new1179,2543802661260446L,40,30
new1180,2834115783346334L,-1,30
new1182,2543802661995678L,-1,30
new1183,2543802661266590L,-1,30
new1184,2834115783354526L,-1,30
new1186,18141001294293854L,66,30
new1187,19157980093386398L,-1,30
new1188,18141001294293598L,66,30
new1189,18105224283825534L,-1,30
new1190,19706113213638014L,-1,30
new1191,3395655948625822L,-1,30
new1192,21393270246281630L,6,30
new1193,19724298272974974L,53,30
new1194,3395655948625758L,-1,30
new1195,21411136805333406L,-1,30
new1196,19724298272968062L,52,30
new1197,19157980093386654L,-1,30
new1201,2543794072086142L,-1,30
new1202,1426741285972126L,-1,30
new1204,18105224283826078L,-1,30
new1205,19706113213638558L,-1,30
new1206,3395657022368638L,-1,30
new1207,1426741260995422L,-1,30
new1209,3678506647817086L,-1,30
new1210,18060737784122750L,-1,30
new1212,21965290667315614L,8,30
new1213,21965290641090974L,-1,30
new1214,18060737784318078L,79,30
new1215,2535040886543262L,40,30
new1216,2535040861620126L,-1,30
new1217,21965290649479582L,-1,30
new1219,19705606575345534L,-1,30
new1218,19706113213859134L,-1,30
new1220,2543836920335198L,36,30
new1222,21393270270333342L,7,30
new1226,21965032204297342L,-1,30
new1227,19706113213859198L,-1,30
new1228,2834080349705118L,-1,30
new1230,21393270270398878L,7,30
new1231,2543836920335262L,-1,30
new1232,2262319112152702L,-1,30
new1233,18060737784123006L,-1,30
new1235,2253539833123230L,-1,30
new1237,2253539838103966L,-1,30
new1239,2253539839152542L,-1,30
new1240,21965031935837566L,-1,30
new1242,21410037278501278L,-1,30
new1243,21965031935837598L,-1,30
new1245,19706113213859742L,-1,30
new1246,3669159012265886L,8,30
new1249,1692823275725982L,-1,30
new1250,1692823275727006L,-1,30
new1251,21965031935632766L,-1,30
new1252,2870391077344158L,-1,30
new1253,19424371949727134L,-1,30
new1255,2870391077363870L,-1,30
new1257,1692823275704734L,-1,30
new1259,19707221516749214L,-1,30
new1261,19423272438099358L,-1,30
new1262,19196532759224414L,-1,30
new1263,2535006485998750L,-1,30
new1264,2535006485975966L,-1,30
new1265,1145266301061982L,-1,30
new1268,1145266032634270L,-1,30
new1270,19142896997428638L,-1,30
new1273,1145266309261470L,-1,30
new1275,3387684011437982L,9,30
new1278,19142896997690782L,-1,30
new1280,18017219868726174L,-1,30
new1281,2535040827837278L,40,30
new1283,2535040845703326L,-1,30
new1286,2535040827837342L,-1,30
new1287,3678505574075294L,-1,30
new1289,18025517149934494L,59,30
new1290,3395655948626846L,-1,30
new1292,2543836954625950L,-1,30
new1294,19157973114072702L,34,30
new1295,19157981167128190L,-1,30
new1297,19157981167128446L,-1,30
new1298,19157963190940574L,-1,30
new1299,19157971244004254L,-1,30
new1301,3395657022367582L,-1,30
new1302,3395657022367614L,-1,30
new1303,19157963182551966L,-1,30
new1304,19157971235615646L,-1,30
new1305,18016714102762654L,-1,30
new1306,18025784536820894L,59,30
new1307,18025784536798110L,59,30
new1308,18016714102739870L,-1,30
new1309,19705013936952222L,-1,30
new1311,21965031935632798L,-1,30
new1312,18104665847223198L,-1,30
new1313,2253538763879070L,-1,30
new1314,2253538764927646L,-1,30
new1315,18104665847230110L,-1,30
new1316,2253538743178142L,-1,30
new1318,19705013937114270L,35,30
new1319,2534997878238878L,-1,30
new1320,2534997878231966L,-1,30
new1321,18651673140745118L,80,30
new1322,18025784536830878L,59,30
new1323,2834081423944862L,-1,30
new1324,18016714102772638L,-1,30
new1325,19706104791552926L,-1,30
new1326,3959981590269822L,-1,30
new1327,1411348299583902L,-1,30
new1328,19425746540562846L,-1,30
new1329,18060961155999870L,-1,30
new1330,1411348299518366L,-1,30
new1331,1411348299551134L,-1,30
new1332,1692823276261790L,-1,30
new1333,1692823276294558L,-1,30
new1334,18060961155976862L,-1,30
new1336,18060961156171902L,-1,30
